PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(181, 230)",2.0,"(0, 1)","[(181, 230), (222, 178)]",01 - B,10 - B
"(222, 178)",2.0,"(0, 4)","[(181, 230), (186, 203)]",01 - B,10 - B
"(213, 158)",2.0,"(0, 7)","[(181, 230), (1, 42)]",01 - B,10 - B
"(254, 27)",2.0,"(1, 2)","[(222, 178), (213, 158)]",10 - B,01 - B
"(186, 203)",2.0,"(1, 3)","[(222, 178), (254, 27)]",10 - B,01 - B
"(187, 51)",2.0,"(3, 5)","[(254, 27), (187, 51)]",01 - B,10 - B
"(50, 79)",2.0,"(3, 7)","[(254, 27), (1, 42)]",01 - B,10 - B
"(1, 42)",2.0,"(6, 7)","[(50, 79), (1, 42)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(181, 230), (222, 178), (213, 158)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(181, 230), (222, 178), (186, 203)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(181, 230), (186, 203), (50, 79)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(181, 230), (186, 203), (1, 42)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(181, 230), (50, 79), (1, 42)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(222, 178), (213, 158), (254, 27)]",100 - I,011 - I
,3.0,"(1, 3, 5)","[(222, 178), (254, 27), (187, 51)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(213, 158), (254, 27), (187, 51)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(254, 27), (187, 51), (1, 42)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(254, 27), (50, 79), (1, 42)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(187, 51), (50, 79), (1, 42)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(181, 230), (222, 178), (213, 158), (254, 27)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(181, 230), (222, 178), (213, 158), (186, 203)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(181, 230), (222, 178), (186, 203), (50, 79)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(181, 230), (186, 203), (50, 79), (1, 42)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(181, 230), (187, 51), (50, 79), (1, 42)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
