PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(255, 53)",2.0,"(0, 1)","[(255, 53), (60, 72)]",01 - B,10 - B
"(60, 72)",2.0,"(0, 6)","[(255, 53), (229, 75)]",01 - B,10 - B
"(1, 95)",2.0,"(0, 7)","[(255, 53), (121, 202)]",01 - B,10 - B
"(23, 98)",2.0,"(1, 2)","[(60, 72), (1, 95)]",10 - B,01 - B
"(39, 106)",2.0,"(2, 3)","[(1, 95), (23, 98)]",01 - B,10 - B
"(204, 88)",2.0,"(2, 7)","[(1, 95), (121, 202)]",01 - B,10 - B
"(229, 75)",2.0,"(4, 7)","[(39, 106), (121, 202)]",01 - B,10 - B
"(121, 202)",2.0,"(5, 7)","[(204, 88), (121, 202)]",01 - B,10 - B
,2.0,"(6, 7)","[(229, 75), (121, 202)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(255, 53), (60, 72), (1, 95)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(255, 53), (60, 72), (229, 75)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(255, 53), (204, 88), (229, 75)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(255, 53), (229, 75), (121, 202)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(60, 72), (1, 95), (23, 98)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(1, 95), (23, 98), (39, 106)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(1, 95), (23, 98), (121, 202)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(1, 95), (39, 106), (121, 202)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(23, 98), (39, 106), (121, 202)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(39, 106), (204, 88), (121, 202)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(204, 88), (229, 75), (121, 202)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(255, 53), (60, 72), (1, 95), (23, 98)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(255, 53), (60, 72), (1, 95), (229, 75)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(255, 53), (60, 72), (204, 88), (229, 75)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(255, 53), (204, 88), (229, 75), (121, 202)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
