PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(147, 229)",2.0,"(0, 1)","[(147, 229), (235, 60)]",01 - B,10 - B
"(235, 60)",2.0,"(0, 2)","[(147, 229), (158, 190)]",01 - B,10 - B
"(158, 190)",2.0,"(0, 6)","[(147, 229), (127, 185)]",00 - M,11 - M
"(182, 53)",2.0,"(0, 7)","[(147, 229), (24, 9)]",01 - B,10 - B
"(162, 126)",2.0,"(1, 2)","[(235, 60), (158, 190)]",11 - M,00 - M
"(152, 149)",2.0,"(1, 3)","[(235, 60), (182, 53)]",10 - B,01 - B
"(127, 185)",2.0,"(1, 7)","[(235, 60), (24, 9)]",11 - M,00 - M
"(24, 9)",2.0,"(3, 7)","[(182, 53), (24, 9)]",01 - B,10 - B
,2.0,"(6, 7)","[(127, 185), (24, 9)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(147, 229), (235, 60), (158, 190)]",011 - I,100 - I
,3.0,"(0, 2, 6)","[(147, 229), (158, 190), (127, 185)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(147, 229), (127, 185), (24, 9)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(235, 60), (158, 190), (182, 53)]",110 - I,001 - I
,3.0,"(1, 3, 4)","[(235, 60), (182, 53), (162, 126)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(235, 60), (182, 53), (24, 9)]",101 - I,010 - I
,3.0,"(3, 4, 7)","[(182, 53), (162, 126), (24, 9)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(182, 53), (127, 185), (24, 9)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(152, 149), (127, 185), (24, 9)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(147, 229), (235, 60), (158, 190), (182, 53)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(147, 229), (235, 60), (158, 190), (162, 126)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 5)","[(147, 229), (235, 60), (158, 190), (152, 149)]",0111 - I,1000 - I
,4.0,"(0, 1, 2, 6)","[(147, 229), (235, 60), (158, 190), (127, 185)]",0110 - B,1001 - B
,4.0,"(0, 2, 5, 6)","[(147, 229), (158, 190), (152, 149), (127, 185)]",0110 - B,1001 - B
,4.0,"(0, 2, 6, 7)","[(147, 229), (158, 190), (127, 185), (24, 9)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(147, 229), (152, 149), (127, 185), (24, 9)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
