PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(244, 16)",2.0,"(0, 1)","[(244, 16), (227, 3)]",01 - B,10 - B
"(227, 3)",2.0,"(0, 7)","[(244, 16), (141, 252)]",01 - B,10 - B
"(10, 211)",2.0,"(1, 2)","[(227, 3), (10, 211)]",10 - B,01 - B
"(55, 192)",2.0,"(2, 3)","[(10, 211), (55, 192)]",01 - B,10 - B
"(72, 197)",2.0,"(2, 7)","[(10, 211), (141, 252)]",01 - B,10 - B
"(127, 199)",2.0,"(5, 7)","[(127, 199), (141, 252)]",11 - M,00 - M
"(148, 189)",2.0,"(6, 7)","[(148, 189), (141, 252)]",01 - B,10 - B
"(141, 252)",3.0,"(0, 1, 2)","[(244, 16), (227, 3), (10, 211)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(244, 16), (227, 3), (55, 192)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(244, 16), (227, 3), (148, 189)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(244, 16), (227, 3), (141, 252)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(244, 16), (148, 189), (141, 252)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(227, 3), (10, 211), (55, 192)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(10, 211), (55, 192), (72, 197)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(10, 211), (55, 192), (141, 252)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(10, 211), (72, 197), (141, 252)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(10, 211), (127, 199), (141, 252)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(127, 199), (148, 189), (141, 252)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(244, 16), (227, 3), (10, 211), (55, 192)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(244, 16), (227, 3), (55, 192), (72, 197)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(244, 16), (227, 3), (55, 192), (148, 189)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(244, 16), (227, 3), (127, 199), (148, 189)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(244, 16), (227, 3), (148, 189), (141, 252)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(244, 16), (127, 199), (148, 189), (141, 252)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
