PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,00110110,11001001
"(121, 204)",2.0,"(0, 1)","[(121, 204), (247, 66)]",00 - M,11 - M
"(247, 66)",2.0,"(0, 2)","[(121, 204), (165, 133)]",01 - B,10 - B
"(165, 133)",2.0,"(0, 6)","[(121, 204), (78, 105)]",01 - B,10 - B
"(125, 61)",2.0,"(0, 7)","[(121, 204), (8, 52)]",00 - M,11 - M
"(95, 79)",2.0,"(1, 2)","[(247, 66), (165, 133)]",01 - B,10 - B
"(65, 62)",2.0,"(1, 3)","[(247, 66), (125, 61)]",01 - B,10 - B
"(78, 105)",2.0,"(1, 7)","[(247, 66), (8, 52)]",00 - M,11 - M
"(8, 52)",2.0,"(3, 7)","[(125, 61), (8, 52)]",10 - B,01 - B
,2.0,"(5, 7)","[(65, 62), (8, 52)]",10 - B,01 - B
,2.0,"(6, 7)","[(78, 105), (8, 52)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(121, 204), (247, 66), (165, 133)]",001 - I,110 - I
,3.0,"(0, 2, 6)","[(121, 204), (165, 133), (78, 105)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(121, 204), (78, 105), (8, 52)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(247, 66), (165, 133), (125, 61)]",011 - I,100 - I
,3.0,"(1, 3, 4)","[(247, 66), (125, 61), (95, 79)]",010 - I,101 - I
,3.0,"(1, 3, 5)","[(247, 66), (125, 61), (65, 62)]",011 - I,100 - I
,3.0,"(1, 3, 7)","[(247, 66), (125, 61), (8, 52)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(125, 61), (65, 62), (8, 52)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(95, 79), (65, 62), (8, 52)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(65, 62), (78, 105), (8, 52)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(121, 204), (247, 66), (165, 133), (125, 61)]",0011 - B,1100 - B
,4.0,"(0, 1, 2, 6)","[(121, 204), (247, 66), (165, 133), (78, 105)]",0011 - B,1100 - B
,4.0,"(0, 2, 4, 6)","[(121, 204), (165, 133), (95, 79), (78, 105)]",0101 - B,1010 - B
,4.0,"(0, 2, 6, 7)","[(121, 204), (165, 133), (78, 105), (8, 52)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(121, 204), (65, 62), (78, 105), (8, 52)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
