PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(246, 160)",2.0,"(0, 1)","[(246, 160), (202, 24)]",01 - B,10 - B
"(202, 24)",2.0,"(0, 5)","[(246, 160), (106, 192)]",01 - B,10 - B
"(10, 161)",2.0,"(0, 7)","[(246, 160), (73, 231)]",01 - B,10 - B
"(92, 184)",2.0,"(1, 2)","[(202, 24), (10, 161)]",10 - B,01 - B
"(107, 185)",2.0,"(2, 3)","[(10, 161), (92, 184)]",01 - B,10 - B
"(106, 192)",2.0,"(2, 6)","[(10, 161), (74, 222)]",00 - M,11 - M
"(74, 222)",2.0,"(2, 7)","[(10, 161), (73, 231)]",01 - B,10 - B
"(73, 231)",2.0,"(6, 7)","[(74, 222), (73, 231)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(246, 160), (202, 24), (10, 161)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(246, 160), (202, 24), (107, 185)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(246, 160), (202, 24), (106, 192)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(246, 160), (107, 185), (106, 192)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(246, 160), (106, 192), (73, 231)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(246, 160), (74, 222), (73, 231)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(202, 24), (10, 161), (92, 184)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(10, 161), (92, 184), (74, 222)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(10, 161), (74, 222), (73, 231)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(106, 192), (74, 222), (73, 231)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(246, 160), (202, 24), (10, 161), (92, 184)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(246, 160), (202, 24), (10, 161), (107, 185)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(246, 160), (202, 24), (92, 184), (107, 185)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(246, 160), (202, 24), (107, 185), (106, 192)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(246, 160), (107, 185), (106, 192), (73, 231)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(246, 160), (106, 192), (74, 222), (73, 231)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
