PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(6, 12)",2.0,"(0, 1)","[(6, 12), (109, 253)]",01 - B,10 - B
"(109, 253)",2.0,"(0, 3)","[(6, 12), (101, 107)]",01 - B,10 - B
"(158, 212)",2.0,"(0, 6)","[(6, 12), (133, 29)]",00 - M,11 - M
"(101, 107)",2.0,"(0, 7)","[(6, 12), (216, 6)]",01 - B,10 - B
"(249, 181)",2.0,"(1, 2)","[(109, 253), (158, 212)]",10 - B,01 - B
"(217, 85)",2.0,"(1, 4)","[(109, 253), (249, 181)]",10 - B,01 - B
"(133, 29)",2.0,"(2, 4)","[(158, 212), (249, 181)]",00 - M,11 - M
"(216, 6)",2.0,"(4, 5)","[(249, 181), (217, 85)]",01 - B,10 - B
,2.0,"(4, 7)","[(249, 181), (216, 6)]",01 - B,10 - B
,2.0,"(5, 7)","[(217, 85), (216, 6)]",11 - M,00 - M
,2.0,"(6, 7)","[(133, 29), (216, 6)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(6, 12), (109, 253), (158, 212)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(6, 12), (109, 253), (101, 107)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(6, 12), (101, 107), (133, 29)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(6, 12), (133, 29), (216, 6)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(109, 253), (158, 212), (101, 107)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(109, 253), (158, 212), (249, 181)]",100 - I,011 - I
,3.0,"(2, 4, 5)","[(158, 212), (249, 181), (217, 85)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(249, 181), (217, 85), (216, 6)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(217, 85), (133, 29), (216, 6)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(6, 12), (109, 253), (158, 212), (101, 107)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(6, 12), (109, 253), (101, 107), (133, 29)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(6, 12), (101, 107), (133, 29), (216, 6)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(6, 12), (217, 85), (133, 29), (216, 6)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
