PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(8, 11)",2.0,"(0, 1)","[(8, 11), (215, 241)]",01 - B,10 - B
"(215, 241)",2.0,"(0, 5)","[(8, 11), (89, 59)]",01 - B,10 - B
"(212, 213)",2.0,"(0, 6)","[(8, 11), (101, 52)]",00 - M,11 - M
"(193, 168)",2.0,"(0, 7)","[(8, 11), (248, 74)]",01 - B,10 - B
"(194, 152)",2.0,"(1, 2)","[(215, 241), (212, 213)]",10 - B,01 - B
"(89, 59)",2.0,"(1, 7)","[(215, 241), (248, 74)]",11 - M,00 - M
"(101, 52)",2.0,"(2, 7)","[(212, 213), (248, 74)]",01 - B,10 - B
"(248, 74)",2.0,"(4, 7)","[(194, 152), (248, 74)]",01 - B,10 - B
,2.0,"(6, 7)","[(101, 52), (248, 74)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(8, 11), (215, 241), (212, 213)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(8, 11), (215, 241), (89, 59)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(8, 11), (89, 59), (101, 52)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(8, 11), (101, 52), (248, 74)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(215, 241), (212, 213), (193, 168)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(215, 241), (212, 213), (248, 74)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(212, 213), (194, 152), (248, 74)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(193, 168), (194, 152), (248, 74)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(194, 152), (101, 52), (248, 74)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(89, 59), (101, 52), (248, 74)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(8, 11), (215, 241), (212, 213), (193, 168)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(8, 11), (215, 241), (212, 213), (89, 59)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(8, 11), (215, 241), (89, 59), (101, 52)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(8, 11), (193, 168), (89, 59), (101, 52)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(8, 11), (194, 152), (89, 59), (101, 52)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(8, 11), (89, 59), (101, 52), (248, 74)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
