PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(4, 69)",2.0,"(0, 1)","[(4, 69), (169, 201)]",01 - B,10 - B
"(169, 201)",2.0,"(0, 4)","[(4, 69), (50, 84)]",01 - B,10 - B
"(182, 194)",2.0,"(0, 7)","[(4, 69), (252, 46)]",01 - B,10 - B
"(229, 210)",2.0,"(1, 2)","[(169, 201), (182, 194)]",10 - B,01 - B
"(50, 84)",2.0,"(1, 3)","[(169, 201), (229, 210)]",10 - B,01 - B
"(230, 103)",2.0,"(2, 3)","[(182, 194), (229, 210)]",00 - M,11 - M
"(237, 59)",2.0,"(3, 5)","[(229, 210), (230, 103)]",01 - B,10 - B
"(252, 46)",2.0,"(3, 7)","[(229, 210), (252, 46)]",01 - B,10 - B
,2.0,"(6, 7)","[(237, 59), (252, 46)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(4, 69), (169, 201), (182, 194)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(4, 69), (169, 201), (50, 84)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(4, 69), (50, 84), (237, 59)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(4, 69), (50, 84), (252, 46)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(4, 69), (237, 59), (252, 46)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(169, 201), (182, 194), (229, 210)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(182, 194), (229, 210), (230, 103)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(229, 210), (230, 103), (252, 46)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(229, 210), (237, 59), (252, 46)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(230, 103), (237, 59), (252, 46)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(4, 69), (169, 201), (182, 194), (229, 210)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(4, 69), (169, 201), (182, 194), (50, 84)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(4, 69), (169, 201), (50, 84), (237, 59)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(4, 69), (50, 84), (237, 59), (252, 46)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(4, 69), (230, 103), (237, 59), (252, 46)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
