PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(124, 236)",2.0,"(0, 1)","[(124, 236), (168, 253)]",01 - B,10 - B
"(168, 253)",2.0,"(0, 6)","[(124, 236), (115, 199)]",00 - M,11 - M
"(208, 161)",2.0,"(0, 7)","[(124, 236), (0, 3)]",01 - B,10 - B
"(255, 71)",2.0,"(1, 2)","[(168, 253), (208, 161)]",11 - M,00 - M
"(154, 128)",2.0,"(1, 3)","[(168, 253), (255, 71)]",10 - B,01 - B
"(135, 188)",2.0,"(2, 3)","[(208, 161), (255, 71)]",10 - B,01 - B
"(115, 199)",2.0,"(3, 7)","[(255, 71), (0, 3)]",01 - B,10 - B
"(0, 3)",2.0,"(4, 7)","[(154, 128), (0, 3)]",01 - B,10 - B
,2.0,"(6, 7)","[(115, 199), (0, 3)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(124, 236), (168, 253), (208, 161)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(124, 236), (168, 253), (115, 199)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(124, 236), (115, 199), (0, 3)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(168, 253), (208, 161), (255, 71)]",110 - I,001 - I
,3.0,"(2, 3, 4)","[(208, 161), (255, 71), (154, 128)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(208, 161), (255, 71), (0, 3)]",101 - I,010 - I
,3.0,"(3, 4, 7)","[(255, 71), (154, 128), (0, 3)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(154, 128), (115, 199), (0, 3)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(135, 188), (115, 199), (0, 3)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(124, 236), (168, 253), (208, 161), (255, 71)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 5)","[(124, 236), (168, 253), (208, 161), (135, 188)]",0111 - I,1000 - I
,4.0,"(0, 1, 2, 6)","[(124, 236), (168, 253), (208, 161), (115, 199)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(124, 236), (168, 253), (135, 188), (115, 199)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(124, 236), (168, 253), (115, 199), (0, 3)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(124, 236), (135, 188), (115, 199), (0, 3)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
