PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(52, 38)",2.0,"(0, 1)","[(52, 38), (107, 156)]",01 - B,10 - B
"(107, 156)",2.0,"(0, 6)","[(52, 38), (175, 109)]",00 - M,11 - M
"(139, 217)",2.0,"(0, 7)","[(52, 38), (203, 94)]",01 - B,10 - B
"(117, 167)",2.0,"(1, 2)","[(107, 156), (139, 217)]",10 - B,01 - B
"(124, 165)",2.0,"(2, 3)","[(139, 217), (117, 167)]",01 - B,10 - B
"(164, 132)",2.0,"(2, 4)","[(139, 217), (124, 165)]",00 - M,11 - M
"(175, 109)",2.0,"(2, 5)","[(139, 217), (164, 132)]",01 - B,10 - B
"(203, 94)",2.0,"(2, 7)","[(139, 217), (203, 94)]",01 - B,10 - B
,2.0,"(6, 7)","[(175, 109), (203, 94)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(52, 38), (107, 156), (139, 217)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(52, 38), (107, 156), (117, 167)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(52, 38), (107, 156), (175, 109)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(52, 38), (175, 109), (203, 94)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(107, 156), (139, 217), (117, 167)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(139, 217), (117, 167), (124, 165)]",010 - I,101 - I
,3.0,"(2, 4, 5)","[(139, 217), (124, 165), (164, 132)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(139, 217), (164, 132), (203, 94)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(139, 217), (175, 109), (203, 94)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(164, 132), (175, 109), (203, 94)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(52, 38), (107, 156), (139, 217), (117, 167)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(52, 38), (107, 156), (117, 167), (124, 165)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(52, 38), (107, 156), (117, 167), (175, 109)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(52, 38), (107, 156), (175, 109), (203, 94)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(52, 38), (164, 132), (175, 109), (203, 94)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
