PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(136, 68)",2.0,"(0, 1)","[(136, 68), (84, 108)]",01 - B,10 - B
"(84, 108)",2.0,"(0, 6)","[(136, 68), (160, 126)]",00 - M,11 - M
"(109, 157)",2.0,"(0, 7)","[(136, 68), (171, 137)]",01 - B,10 - B
"(108, 195)",2.0,"(1, 2)","[(84, 108), (109, 157)]",10 - B,01 - B
"(123, 159)",2.0,"(1, 3)","[(84, 108), (108, 195)]",10 - B,01 - B
"(138, 136)",2.0,"(2, 3)","[(109, 157), (108, 195)]",00 - M,11 - M
"(160, 126)",2.0,"(3, 4)","[(108, 195), (123, 159)]",01 - B,10 - B
"(171, 137)",2.0,"(3, 7)","[(108, 195), (171, 137)]",01 - B,10 - B
,2.0,"(6, 7)","[(160, 126), (171, 137)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(136, 68), (84, 108), (109, 157)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(136, 68), (84, 108), (138, 136)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(136, 68), (84, 108), (160, 126)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(136, 68), (160, 126), (171, 137)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(84, 108), (109, 157), (108, 195)]",100 - I,011 - I
,3.0,"(2, 3, 4)","[(109, 157), (108, 195), (123, 159)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(108, 195), (123, 159), (171, 137)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(108, 195), (160, 126), (171, 137)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(138, 136), (160, 126), (171, 137)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(136, 68), (84, 108), (109, 157), (108, 195)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(136, 68), (84, 108), (109, 157), (123, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(136, 68), (84, 108), (109, 157), (138, 136)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(136, 68), (84, 108), (138, 136), (160, 126)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(136, 68), (84, 108), (160, 126), (171, 137)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(136, 68), (138, 136), (160, 126), (171, 137)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
