PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(244, 90)",2.0,"(0, 1)","[(244, 90), (101, 41)]",01 - B,10 - B
"(101, 41)",2.0,"(0, 4)","[(244, 90), (162, 99)]",01 - B,10 - B
"(4, 100)",2.0,"(0, 7)","[(244, 90), (252, 215)]",01 - B,10 - B
"(62, 103)",2.0,"(1, 2)","[(101, 41), (4, 100)]",10 - B,01 - B
"(162, 99)",2.0,"(2, 3)","[(4, 100), (62, 103)]",00 - M,11 - M
"(77, 115)",2.0,"(2, 5)","[(4, 100), (77, 115)]",01 - B,10 - B
"(163, 157)",2.0,"(2, 7)","[(4, 100), (252, 215)]",01 - B,10 - B
"(252, 215)",2.0,"(6, 7)","[(163, 157), (252, 215)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(244, 90), (101, 41), (4, 100)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(244, 90), (101, 41), (162, 99)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(244, 90), (162, 99), (252, 215)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(244, 90), (163, 157), (252, 215)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(101, 41), (4, 100), (62, 103)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(4, 100), (62, 103), (77, 115)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(4, 100), (77, 115), (252, 215)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(4, 100), (163, 157), (252, 215)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(77, 115), (163, 157), (252, 215)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(244, 90), (101, 41), (4, 100), (62, 103)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(244, 90), (101, 41), (4, 100), (162, 99)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(244, 90), (101, 41), (62, 103), (162, 99)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(244, 90), (101, 41), (162, 99), (163, 157)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(244, 90), (101, 41), (162, 99), (252, 215)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(244, 90), (162, 99), (163, 157), (252, 215)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(244, 90), (77, 115), (163, 157), (252, 215)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
