PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(45, 23)",2.0,"(0, 1)","[(45, 23), (13, 107)]",01 - B,10 - B
"(13, 107)",2.0,"(0, 6)","[(45, 23), (140, 35)]",00 - M,11 - M
"(31, 232)",2.0,"(0, 7)","[(45, 23), (242, 37)]",01 - B,10 - B
"(37, 194)",2.0,"(1, 2)","[(13, 107), (31, 232)]",10 - B,01 - B
"(57, 175)",2.0,"(2, 3)","[(31, 232), (37, 194)]",01 - B,10 - B
"(99, 115)",2.0,"(2, 7)","[(31, 232), (242, 37)]",01 - B,10 - B
"(140, 35)",2.0,"(5, 7)","[(99, 115), (242, 37)]",11 - M,00 - M
"(242, 37)",2.0,"(6, 7)","[(140, 35), (242, 37)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(45, 23), (13, 107), (31, 232)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(45, 23), (13, 107), (37, 194)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(45, 23), (13, 107), (140, 35)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(45, 23), (140, 35), (242, 37)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(13, 107), (31, 232), (37, 194)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(31, 232), (37, 194), (57, 175)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(31, 232), (37, 194), (242, 37)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(31, 232), (57, 175), (242, 37)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(31, 232), (99, 115), (242, 37)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(99, 115), (140, 35), (242, 37)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(45, 23), (13, 107), (31, 232), (37, 194)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(45, 23), (13, 107), (37, 194), (57, 175)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(45, 23), (13, 107), (37, 194), (140, 35)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(45, 23), (13, 107), (99, 115), (140, 35)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(45, 23), (13, 107), (140, 35), (242, 37)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(45, 23), (99, 115), (140, 35), (242, 37)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
