PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(211, 180)",2.0,"(0, 1)","[(211, 180), (250, 31)]",01 - B,10 - B
"(250, 31)",2.0,"(0, 7)","[(211, 180), (110, 225)]",01 - B,10 - B
"(5, 103)",2.0,"(1, 2)","[(250, 31), (5, 103)]",10 - B,01 - B
"(91, 143)",2.0,"(2, 3)","[(5, 103), (91, 143)]",01 - B,10 - B
"(130, 170)",2.0,"(2, 5)","[(5, 103), (74, 171)]",00 - M,11 - M
"(74, 171)",2.0,"(2, 7)","[(5, 103), (110, 225)]",01 - B,10 - B
"(103, 183)",2.0,"(5, 7)","[(74, 171), (110, 225)]",01 - B,10 - B
"(110, 225)",2.0,"(6, 7)","[(103, 183), (110, 225)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(211, 180), (250, 31), (5, 103)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(211, 180), (250, 31), (91, 143)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(211, 180), (250, 31), (130, 170)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(211, 180), (250, 31), (110, 225)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(211, 180), (130, 170), (110, 225)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(211, 180), (103, 183), (110, 225)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(250, 31), (5, 103), (91, 143)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(5, 103), (91, 143), (74, 171)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(5, 103), (74, 171), (110, 225)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(74, 171), (103, 183), (110, 225)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(211, 180), (250, 31), (5, 103), (91, 143)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(211, 180), (250, 31), (91, 143), (130, 170)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(211, 180), (250, 31), (130, 170), (103, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(211, 180), (250, 31), (130, 170), (110, 225)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(211, 180), (130, 170), (103, 183), (110, 225)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(211, 180), (74, 171), (103, 183), (110, 225)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
