PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(238, 164)",2.0,"(0, 1)","[(238, 164), (209, 20)]",01 - B,10 - B
"(209, 20)",2.0,"(0, 6)","[(238, 164), (144, 215)]",01 - B,10 - B
"(33, 173)",2.0,"(0, 7)","[(238, 164), (115, 235)]",00 - M,11 - M
"(18, 209)",2.0,"(1, 2)","[(209, 20), (33, 173)]",10 - B,01 - B
"(84, 201)",2.0,"(2, 3)","[(33, 173), (18, 209)]",01 - B,10 - B
"(104, 218)",2.0,"(3, 7)","[(18, 209), (115, 235)]",10 - B,01 - B
"(144, 215)",2.0,"(5, 7)","[(104, 218), (115, 235)]",10 - B,01 - B
"(115, 235)",2.0,"(6, 7)","[(144, 215), (115, 235)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(238, 164), (209, 20), (33, 173)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(238, 164), (209, 20), (144, 215)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(238, 164), (144, 215), (115, 235)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(209, 20), (33, 173), (18, 209)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(33, 173), (18, 209), (84, 201)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(33, 173), (18, 209), (115, 235)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(18, 209), (104, 218), (115, 235)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(104, 218), (144, 215), (115, 235)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(238, 164), (209, 20), (33, 173), (18, 209)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(238, 164), (209, 20), (33, 173), (84, 201)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(238, 164), (209, 20), (33, 173), (144, 215)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(238, 164), (209, 20), (84, 201), (144, 215)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(238, 164), (209, 20), (104, 218), (144, 215)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(238, 164), (209, 20), (144, 215), (115, 235)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(238, 164), (104, 218), (144, 215), (115, 235)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
