PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(61, 222)",2.0,"(0, 1)","[(61, 222), (157, 230)]",01 - B,10 - B
"(157, 230)",2.0,"(0, 6)","[(61, 222), (70, 191)]",01 - B,10 - B
"(253, 117)",2.0,"(0, 7)","[(61, 222), (2, 25)]",00 - M,11 - M
"(144, 83)",2.0,"(1, 2)","[(157, 230), (253, 117)]",10 - B,01 - B
"(136, 87)",2.0,"(2, 3)","[(253, 117), (144, 83)]",01 - B,10 - B
"(127, 73)",2.0,"(2, 5)","[(253, 117), (127, 73)]",01 - B,10 - B
"(70, 191)",2.0,"(2, 7)","[(253, 117), (2, 25)]",00 - M,11 - M
"(2, 25)",2.0,"(5, 7)","[(127, 73), (2, 25)]",10 - B,01 - B
,2.0,"(6, 7)","[(70, 191), (2, 25)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(61, 222), (157, 230), (253, 117)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(61, 222), (157, 230), (70, 191)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(61, 222), (70, 191), (2, 25)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(157, 230), (253, 117), (144, 83)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(253, 117), (144, 83), (136, 87)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(253, 117), (144, 83), (127, 73)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(253, 117), (127, 73), (2, 25)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(144, 83), (127, 73), (2, 25)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(136, 87), (127, 73), (2, 25)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(127, 73), (70, 191), (2, 25)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(61, 222), (157, 230), (253, 117), (144, 83)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(61, 222), (157, 230), (253, 117), (70, 191)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(61, 222), (157, 230), (136, 87), (70, 191)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(61, 222), (157, 230), (70, 191), (2, 25)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(61, 222), (127, 73), (70, 191), (2, 25)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
