PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(239, 253)",2.0,"(0, 1)","[(239, 253), (73, 3)]",01 - B,10 - B
"(73, 3)",2.0,"(0, 3)","[(239, 253), (213, 230)]",01 - B,10 - B
"(74, 22)",2.0,"(0, 6)","[(239, 253), (143, 214)]",01 - B,10 - B
"(213, 230)",2.0,"(0, 7)","[(239, 253), (17, 172)]",00 - M,11 - M
"(155, 209)",2.0,"(1, 2)","[(73, 3), (74, 22)]",10 - B,01 - B
"(45, 160)",2.0,"(1, 7)","[(73, 3), (17, 172)]",10 - B,01 - B
"(143, 214)",2.0,"(5, 7)","[(45, 160), (17, 172)]",10 - B,01 - B
"(17, 172)",2.0,"(6, 7)","[(143, 214), (17, 172)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(239, 253), (73, 3), (74, 22)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(239, 253), (73, 3), (213, 230)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(239, 253), (213, 230), (155, 209)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(239, 253), (213, 230), (143, 214)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(239, 253), (143, 214), (17, 172)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(73, 3), (74, 22), (213, 230)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(73, 3), (74, 22), (45, 160)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(73, 3), (74, 22), (17, 172)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(73, 3), (45, 160), (17, 172)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(74, 22), (45, 160), (17, 172)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(45, 160), (143, 214), (17, 172)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(239, 253), (73, 3), (74, 22), (213, 230)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(239, 253), (73, 3), (213, 230), (155, 209)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(239, 253), (213, 230), (155, 209), (143, 214)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(239, 253), (213, 230), (143, 214), (17, 172)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(239, 253), (155, 209), (143, 214), (17, 172)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(239, 253), (45, 160), (143, 214), (17, 172)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
