PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(60, 2)",2.0,"(0, 1)","[(60, 2), (40, 165)]",01 - B,10 - B
"(40, 165)",2.0,"(0, 5)","[(60, 2), (125, 98)]",01 - B,10 - B
"(65, 225)",2.0,"(0, 7)","[(60, 2), (251, 67)]",01 - B,10 - B
"(74, 192)",2.0,"(1, 2)","[(40, 165), (65, 225)]",10 - B,01 - B
"(105, 124)",2.0,"(2, 3)","[(65, 225), (74, 192)]",01 - B,10 - B
"(125, 98)",2.0,"(2, 7)","[(65, 225), (251, 67)]",01 - B,10 - B
"(180, 110)",2.0,"(6, 7)","[(180, 110), (251, 67)]",01 - B,10 - B
"(251, 67)",3.0,"(0, 1, 2)","[(60, 2), (40, 165), (65, 225)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(60, 2), (40, 165), (74, 192)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(60, 2), (40, 165), (105, 124)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(60, 2), (40, 165), (125, 98)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(60, 2), (105, 124), (125, 98)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(60, 2), (125, 98), (251, 67)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(60, 2), (180, 110), (251, 67)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(40, 165), (65, 225), (74, 192)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(65, 225), (74, 192), (180, 110)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(65, 225), (74, 192), (251, 67)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(65, 225), (180, 110), (251, 67)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(125, 98), (180, 110), (251, 67)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(60, 2), (40, 165), (65, 225), (74, 192)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(60, 2), (40, 165), (74, 192), (105, 124)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(60, 2), (40, 165), (105, 124), (125, 98)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(60, 2), (105, 124), (125, 98), (251, 67)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(60, 2), (125, 98), (180, 110), (251, 67)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
