PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(77, 32)",2.0,"(0, 1)","[(77, 32), (36, 39)]",01 - B,10 - B
"(36, 39)",2.0,"(0, 6)","[(77, 32), (178, 126)]",00 - M,11 - M
"(133, 239)",2.0,"(0, 7)","[(77, 32), (220, 158)]",01 - B,10 - B
"(137, 206)",2.0,"(1, 2)","[(36, 39), (133, 239)]",10 - B,01 - B
"(149, 175)",2.0,"(2, 3)","[(133, 239), (137, 206)]",01 - B,10 - B
"(113, 94)",2.0,"(2, 7)","[(133, 239), (220, 158)]",01 - B,10 - B
"(178, 126)",2.0,"(6, 7)","[(178, 126), (220, 158)]",01 - B,10 - B
"(220, 158)",3.0,"(0, 1, 2)","[(77, 32), (36, 39), (133, 239)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(77, 32), (36, 39), (113, 94)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(77, 32), (36, 39), (178, 126)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(77, 32), (178, 126), (220, 158)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(36, 39), (133, 239), (137, 206)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(133, 239), (137, 206), (149, 175)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(133, 239), (137, 206), (220, 158)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(133, 239), (178, 126), (220, 158)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(149, 175), (178, 126), (220, 158)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(113, 94), (178, 126), (220, 158)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(77, 32), (36, 39), (133, 239), (137, 206)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(77, 32), (36, 39), (133, 239), (113, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(77, 32), (36, 39), (137, 206), (113, 94)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(77, 32), (36, 39), (149, 175), (113, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(77, 32), (36, 39), (113, 94), (178, 126)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(77, 32), (36, 39), (178, 126), (220, 158)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(77, 32), (113, 94), (178, 126), (220, 158)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
