PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(237, 44)",2.0,"(0, 1)","[(237, 44), (11, 212)]",01 - B,10 - B
"(11, 212)",2.0,"(0, 3)","[(237, 44), (155, 121)]",01 - B,10 - B
"(59, 199)",2.0,"(0, 5)","[(237, 44), (227, 89)]",01 - B,10 - B
"(155, 121)",2.0,"(0, 7)","[(237, 44), (244, 191)]",01 - B,10 - B
"(134, 145)",2.0,"(1, 2)","[(11, 212), (59, 199)]",10 - B,01 - B
"(227, 89)",2.0,"(1, 7)","[(11, 212), (244, 191)]",11 - M,00 - M
"(226, 119)",2.0,"(2, 7)","[(59, 199), (244, 191)]",01 - B,10 - B
"(244, 191)",2.0,"(6, 7)","[(226, 119), (244, 191)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(237, 44), (11, 212), (59, 199)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(237, 44), (11, 212), (155, 121)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(237, 44), (155, 121), (227, 89)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(237, 44), (227, 89), (226, 119)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(237, 44), (227, 89), (244, 191)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(237, 44), (226, 119), (244, 191)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(11, 212), (59, 199), (155, 121)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(11, 212), (59, 199), (134, 145)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(11, 212), (59, 199), (244, 191)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(59, 199), (226, 119), (244, 191)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(227, 89), (226, 119), (244, 191)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(237, 44), (11, 212), (59, 199), (155, 121)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(237, 44), (11, 212), (155, 121), (134, 145)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(237, 44), (11, 212), (155, 121), (227, 89)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(237, 44), (155, 121), (134, 145), (227, 89)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(237, 44), (155, 121), (227, 89), (226, 119)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(237, 44), (227, 89), (226, 119), (244, 191)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
