PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(59, 137)",2.0,"(0, 1)","[(59, 137), (89, 166)]",01 - B,10 - B
"(89, 166)",2.0,"(0, 7)","[(59, 137), (197, 50)]",01 - B,10 - B
"(152, 197)",2.0,"(1, 2)","[(89, 166), (152, 197)]",10 - B,01 - B
"(193, 206)",2.0,"(2, 3)","[(152, 197), (193, 206)]",01 - B,10 - B
"(191, 202)",2.0,"(3, 4)","[(193, 206), (191, 202)]",10 - B,01 - B
"(140, 174)",2.0,"(3, 7)","[(193, 206), (197, 50)]",11 - M,00 - M
"(144, 171)",2.0,"(4, 7)","[(191, 202), (197, 50)]",01 - B,10 - B
"(197, 50)",2.0,"(6, 7)","[(144, 171), (197, 50)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(59, 137), (89, 166), (152, 197)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(59, 137), (89, 166), (140, 174)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(59, 137), (89, 166), (197, 50)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(59, 137), (144, 171), (197, 50)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(89, 166), (152, 197), (193, 206)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(152, 197), (193, 206), (191, 202)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(193, 206), (191, 202), (197, 50)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(191, 202), (144, 171), (197, 50)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(140, 174), (144, 171), (197, 50)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(59, 137), (89, 166), (152, 197), (193, 206)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(59, 137), (89, 166), (152, 197), (140, 174)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(59, 137), (89, 166), (140, 174), (144, 171)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(59, 137), (89, 166), (140, 174), (197, 50)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(59, 137), (89, 166), (144, 171), (197, 50)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(59, 137), (140, 174), (144, 171), (197, 50)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
