PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(171, 21)",2.0,"(0, 1)","[(171, 21), (93, 76)]",01 - B,10 - B
"(93, 76)",2.0,"(0, 6)","[(171, 21), (199, 79)]",01 - B,10 - B
"(19, 203)",2.0,"(0, 7)","[(171, 21), (233, 106)]",00 - M,11 - M
"(84, 213)",2.0,"(1, 2)","[(93, 76), (19, 203)]",10 - B,01 - B
"(116, 235)",2.0,"(2, 3)","[(19, 203), (84, 213)]",01 - B,10 - B
"(203, 171)",2.0,"(2, 4)","[(19, 203), (116, 235)]",00 - M,11 - M
"(199, 79)",2.0,"(3, 4)","[(84, 213), (116, 235)]",10 - B,01 - B
"(233, 106)",2.0,"(4, 5)","[(116, 235), (203, 171)]",01 - B,10 - B
,2.0,"(5, 7)","[(203, 171), (233, 106)]",10 - B,01 - B
,2.0,"(6, 7)","[(199, 79), (233, 106)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(171, 21), (93, 76), (19, 203)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(171, 21), (93, 76), (199, 79)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(171, 21), (199, 79), (233, 106)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(93, 76), (19, 203), (84, 213)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(19, 203), (84, 213), (116, 235)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(84, 213), (116, 235), (203, 171)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(116, 235), (203, 171), (233, 106)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(203, 171), (199, 79), (233, 106)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(171, 21), (93, 76), (19, 203), (84, 213)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(171, 21), (93, 76), (19, 203), (199, 79)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(171, 21), (93, 76), (199, 79), (233, 106)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(171, 21), (203, 171), (199, 79), (233, 106)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
