PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(32, 244)",2.0,"(0, 1)","[(32, 244), (110, 249)]",01 - B,10 - B
"(110, 249)",2.0,"(0, 6)","[(32, 244), (80, 218)]",01 - B,10 - B
"(187, 240)",2.0,"(0, 7)","[(32, 244), (213, 42)]",01 - B,10 - B
"(172, 229)",2.0,"(1, 2)","[(110, 249), (187, 240)]",10 - B,01 - B
"(145, 217)",2.0,"(2, 3)","[(187, 240), (172, 229)]",01 - B,10 - B
"(106, 212)",2.0,"(2, 7)","[(187, 240), (213, 42)]",01 - B,10 - B
"(80, 218)",2.0,"(3, 7)","[(172, 229), (213, 42)]",11 - M,00 - M
"(213, 42)",2.0,"(4, 7)","[(145, 217), (213, 42)]",01 - B,10 - B
,2.0,"(5, 7)","[(106, 212), (213, 42)]",01 - B,10 - B
,2.0,"(6, 7)","[(80, 218), (213, 42)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(32, 244), (110, 249), (187, 240)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(32, 244), (110, 249), (80, 218)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(32, 244), (106, 212), (80, 218)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(32, 244), (80, 218), (213, 42)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(110, 249), (187, 240), (172, 229)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(187, 240), (172, 229), (145, 217)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(187, 240), (172, 229), (213, 42)]",011 - I,100 - I
,3.0,"(3, 4, 7)","[(172, 229), (145, 217), (213, 42)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(145, 217), (106, 212), (213, 42)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(106, 212), (80, 218), (213, 42)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(32, 244), (110, 249), (187, 240), (172, 229)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(32, 244), (110, 249), (187, 240), (80, 218)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(32, 244), (110, 249), (106, 212), (80, 218)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(32, 244), (106, 212), (80, 218), (213, 42)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
