PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001011,10110100
"(185, 8)",2.0,"(0, 1)","[(185, 8), (27, 255)]",01 - B,10 - B
"(27, 255)",2.0,"(0, 6)","[(185, 8), (153, 175)]",01 - B,10 - B
"(80, 245)",2.0,"(0, 7)","[(185, 8), (198, 193)]",01 - B,10 - B
"(99, 246)",2.0,"(1, 2)","[(27, 255), (80, 245)]",10 - B,01 - B
"(115, 220)",2.0,"(1, 3)","[(27, 255), (99, 246)]",10 - B,01 - B
"(143, 195)",2.0,"(2, 3)","[(80, 245), (99, 246)]",00 - M,11 - M
"(153, 175)",2.0,"(3, 7)","[(99, 246), (198, 193)]",01 - B,10 - B
"(198, 193)",2.0,"(5, 7)","[(143, 195), (198, 193)]",01 - B,10 - B
,2.0,"(6, 7)","[(153, 175), (198, 193)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(185, 8), (27, 255), (80, 245)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(185, 8), (27, 255), (153, 175)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(185, 8), (143, 195), (153, 175)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(185, 8), (153, 175), (198, 193)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(27, 255), (80, 245), (99, 246)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(80, 245), (99, 246), (198, 193)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(99, 246), (115, 220), (198, 193)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(99, 246), (143, 195), (198, 193)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(143, 195), (153, 175), (198, 193)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(185, 8), (27, 255), (80, 245), (99, 246)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(185, 8), (27, 255), (80, 245), (115, 220)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(185, 8), (27, 255), (80, 245), (153, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(185, 8), (27, 255), (143, 195), (153, 175)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(185, 8), (115, 220), (143, 195), (153, 175)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(185, 8), (143, 195), (153, 175), (198, 193)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
