PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(8, 156)",2.0,"(0, 1)","[(8, 156), (212, 224)]",01 - B,10 - B
"(212, 224)",2.0,"(0, 6)","[(8, 156), (38, 97)]",01 - B,10 - B
"(238, 213)",2.0,"(0, 7)","[(8, 156), (65, 32)]",01 - B,10 - B
"(194, 195)",2.0,"(1, 2)","[(212, 224), (238, 213)]",10 - B,01 - B
"(154, 167)",2.0,"(2, 3)","[(238, 213), (194, 195)]",01 - B,10 - B
"(135, 134)",2.0,"(2, 7)","[(238, 213), (65, 32)]",01 - B,10 - B
"(38, 97)",2.0,"(5, 7)","[(135, 134), (65, 32)]",01 - B,10 - B
"(65, 32)",2.0,"(6, 7)","[(38, 97), (65, 32)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(8, 156), (212, 224), (238, 213)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(8, 156), (212, 224), (194, 195)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(8, 156), (212, 224), (38, 97)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(8, 156), (154, 167), (38, 97)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(8, 156), (38, 97), (65, 32)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(212, 224), (238, 213), (194, 195)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(238, 213), (194, 195), (65, 32)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(238, 213), (135, 134), (65, 32)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(135, 134), (38, 97), (65, 32)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(8, 156), (212, 224), (238, 213), (194, 195)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(8, 156), (212, 224), (194, 195), (154, 167)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(8, 156), (212, 224), (194, 195), (38, 97)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(8, 156), (212, 224), (154, 167), (38, 97)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(8, 156), (154, 167), (135, 134), (38, 97)]",0001 - I,1110 - I
,4.0,"(0, 4, 6, 7)","[(8, 156), (154, 167), (38, 97), (65, 32)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(8, 156), (135, 134), (38, 97), (65, 32)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
