PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(47, 213)",2.0,"(0, 1)","[(47, 213), (209, 232)]",01 - B,10 - B
"(209, 232)",2.0,"(0, 3)","[(47, 213), (152, 196)]",01 - B,10 - B
"(186, 202)",2.0,"(0, 4)","[(47, 213), (143, 181)]",00 - M,11 - M
"(152, 196)",2.0,"(0, 7)","[(47, 213), (76, 23)]",01 - B,10 - B
"(143, 181)",2.0,"(1, 2)","[(209, 232), (186, 202)]",10 - B,01 - B
"(153, 169)",2.0,"(1, 7)","[(209, 232), (76, 23)]",11 - M,00 - M
"(139, 159)",2.0,"(2, 7)","[(186, 202), (76, 23)]",01 - B,10 - B
"(76, 23)",2.0,"(5, 7)","[(153, 169), (76, 23)]",01 - B,10 - B
,2.0,"(6, 7)","[(139, 159), (76, 23)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(47, 213), (209, 232), (186, 202)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(47, 213), (209, 232), (152, 196)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(47, 213), (152, 196), (143, 181)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(47, 213), (143, 181), (76, 23)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(47, 213), (139, 159), (76, 23)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(209, 232), (186, 202), (152, 196)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(209, 232), (186, 202), (153, 169)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(209, 232), (186, 202), (76, 23)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(186, 202), (153, 169), (76, 23)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(153, 169), (139, 159), (76, 23)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(47, 213), (209, 232), (186, 202), (152, 196)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(47, 213), (209, 232), (152, 196), (143, 181)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(47, 213), (152, 196), (143, 181), (139, 159)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(47, 213), (152, 196), (143, 181), (76, 23)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(47, 213), (143, 181), (139, 159), (76, 23)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(47, 213), (153, 169), (139, 159), (76, 23)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
