PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(252, 125)",2.0,"(0, 1)","[(252, 125), (254, 25)]",01 - B,10 - B
"(254, 25)",2.0,"(0, 5)","[(252, 125), (117, 183)]",01 - B,10 - B
"(1, 59)",2.0,"(0, 7)","[(252, 125), (65, 231)]",01 - B,10 - B
"(25, 72)",2.0,"(1, 2)","[(254, 25), (1, 59)]",10 - B,01 - B
"(33, 87)",2.0,"(2, 3)","[(1, 59), (25, 72)]",01 - B,10 - B
"(117, 183)",2.0,"(2, 7)","[(1, 59), (65, 231)]",01 - B,10 - B
"(67, 218)",2.0,"(6, 7)","[(67, 218), (65, 231)]",01 - B,10 - B
"(65, 231)",3.0,"(0, 1, 2)","[(252, 125), (254, 25), (1, 59)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(252, 125), (254, 25), (25, 72)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(252, 125), (254, 25), (117, 183)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(252, 125), (117, 183), (65, 231)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(252, 125), (67, 218), (65, 231)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(254, 25), (1, 59), (25, 72)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(1, 59), (25, 72), (33, 87)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(1, 59), (25, 72), (65, 231)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(1, 59), (67, 218), (65, 231)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(117, 183), (67, 218), (65, 231)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(252, 125), (254, 25), (1, 59), (25, 72)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(252, 125), (254, 25), (25, 72), (33, 87)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(252, 125), (254, 25), (25, 72), (117, 183)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(252, 125), (254, 25), (33, 87), (117, 183)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(252, 125), (254, 25), (117, 183), (67, 218)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(252, 125), (254, 25), (117, 183), (65, 231)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(252, 125), (117, 183), (67, 218), (65, 231)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
