PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(218, 240)",2.0,"(0, 1)","[(218, 240), (253, 46)]",01 - B,10 - B
"(253, 46)",2.0,"(0, 4)","[(218, 240), (208, 169)]",01 - B,10 - B
"(236, 48)",2.0,"(0, 5)","[(218, 240), (124, 114)]",01 - B,10 - B
"(226, 66)",2.0,"(0, 7)","[(218, 240), (3, 16)]",01 - B,10 - B
"(208, 169)",2.0,"(1, 2)","[(253, 46), (236, 48)]",10 - B,01 - B
"(124, 114)",2.0,"(1, 7)","[(253, 46), (3, 16)]",11 - M,00 - M
"(97, 89)",2.0,"(2, 7)","[(236, 48), (3, 16)]",01 - B,10 - B
"(3, 16)",2.0,"(6, 7)","[(97, 89), (3, 16)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(218, 240), (253, 46), (236, 48)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(218, 240), (253, 46), (208, 169)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(218, 240), (226, 66), (208, 169)]",001 - I,110 - I
,3.0,"(0, 4, 5)","[(218, 240), (208, 169), (124, 114)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(218, 240), (124, 114), (97, 89)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(218, 240), (124, 114), (3, 16)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(218, 240), (97, 89), (3, 16)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(253, 46), (236, 48), (226, 66)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(253, 46), (236, 48), (3, 16)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(236, 48), (97, 89), (3, 16)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(124, 114), (97, 89), (3, 16)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(218, 240), (253, 46), (236, 48), (226, 66)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(218, 240), (253, 46), (236, 48), (208, 169)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(218, 240), (253, 46), (226, 66), (208, 169)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(218, 240), (226, 66), (208, 169), (124, 114)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(218, 240), (208, 169), (124, 114), (97, 89)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(218, 240), (124, 114), (97, 89), (3, 16)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
