PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(42, 19)",2.0,"(0, 1)","[(42, 19), (17, 61)]",01 - B,10 - B
"(17, 61)",2.0,"(0, 7)","[(42, 19), (249, 51)]",01 - B,10 - B
"(0, 185)",2.0,"(1, 2)","[(17, 61), (0, 185)]",10 - B,01 - B
"(137, 220)",2.0,"(2, 3)","[(0, 185), (137, 220)]",01 - B,10 - B
"(165, 236)",2.0,"(2, 4)","[(0, 185), (165, 236)]",00 - M,11 - M
"(171, 118)",2.0,"(3, 4)","[(137, 220), (165, 236)]",10 - B,01 - B
"(214, 93)",2.0,"(4, 7)","[(165, 236), (249, 51)]",01 - B,10 - B
"(249, 51)",2.0,"(6, 7)","[(214, 93), (249, 51)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(42, 19), (17, 61), (0, 185)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(42, 19), (17, 61), (249, 51)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(42, 19), (214, 93), (249, 51)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(17, 61), (0, 185), (137, 220)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(0, 185), (137, 220), (165, 236)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(137, 220), (165, 236), (171, 118)]",101 - I,010 - I
,3.0,"(3, 4, 6)","[(137, 220), (165, 236), (214, 93)]",100 - I,011 - I
,3.0,"(3, 4, 7)","[(137, 220), (165, 236), (249, 51)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(165, 236), (214, 93), (249, 51)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(171, 118), (214, 93), (249, 51)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(42, 19), (17, 61), (0, 185), (137, 220)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(42, 19), (17, 61), (0, 185), (171, 118)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(42, 19), (17, 61), (0, 185), (249, 51)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(42, 19), (17, 61), (214, 93), (249, 51)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(42, 19), (171, 118), (214, 93), (249, 51)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
