PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(246, 203)",2.0,"(0, 1)","[(246, 203), (228, 25)]",01 - B,10 - B
"(228, 25)",2.0,"(0, 5)","[(246, 203), (134, 210)]",01 - B,10 - B
"(60, 63)",2.0,"(0, 7)","[(246, 203), (120, 230)]",01 - B,10 - B
"(2, 32)",2.0,"(1, 2)","[(228, 25), (60, 63)]",10 - B,01 - B
"(15, 45)",2.0,"(1, 3)","[(228, 25), (2, 32)]",10 - B,01 - B
"(134, 210)",2.0,"(3, 4)","[(2, 32), (15, 45)]",01 - B,10 - B
"(125, 214)",2.0,"(3, 7)","[(2, 32), (120, 230)]",01 - B,10 - B
"(120, 230)",2.0,"(6, 7)","[(125, 214), (120, 230)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(246, 203), (228, 25), (60, 63)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(246, 203), (228, 25), (134, 210)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(246, 203), (134, 210), (120, 230)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(246, 203), (125, 214), (120, 230)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(228, 25), (60, 63), (2, 32)]",100 - I,011 - I
,3.0,"(1, 3, 4)","[(228, 25), (2, 32), (15, 45)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(60, 63), (2, 32), (15, 45)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(2, 32), (15, 45), (120, 230)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(2, 32), (125, 214), (120, 230)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(134, 210), (125, 214), (120, 230)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(246, 203), (228, 25), (60, 63), (2, 32)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(246, 203), (228, 25), (60, 63), (15, 45)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(246, 203), (228, 25), (60, 63), (134, 210)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(246, 203), (228, 25), (134, 210), (125, 214)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(246, 203), (228, 25), (134, 210), (120, 230)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(246, 203), (134, 210), (125, 214), (120, 230)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
