PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(171, 70)",2.0,"(0, 1)","[(171, 70), (29, 154)]",01 - B,10 - B
"(29, 154)",2.0,"(0, 5)","[(171, 70), (163, 117)]",01 - B,10 - B
"(38, 210)",2.0,"(0, 7)","[(171, 70), (226, 127)]",01 - B,10 - B
"(97, 160)",2.0,"(1, 2)","[(29, 154), (38, 210)]",10 - B,01 - B
"(118, 138)",2.0,"(2, 3)","[(38, 210), (97, 160)]",01 - B,10 - B
"(163, 117)",2.0,"(2, 7)","[(38, 210), (226, 127)]",01 - B,10 - B
"(166, 121)",2.0,"(6, 7)","[(166, 121), (226, 127)]",01 - B,10 - B
"(226, 127)",3.0,"(0, 1, 2)","[(171, 70), (29, 154), (38, 210)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(171, 70), (29, 154), (118, 138)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(171, 70), (29, 154), (163, 117)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(171, 70), (163, 117), (166, 121)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(171, 70), (163, 117), (226, 127)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(171, 70), (166, 121), (226, 127)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(29, 154), (38, 210), (97, 160)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(38, 210), (97, 160), (226, 127)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(38, 210), (166, 121), (226, 127)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(163, 117), (166, 121), (226, 127)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(171, 70), (29, 154), (38, 210), (97, 160)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(171, 70), (29, 154), (38, 210), (118, 138)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(171, 70), (29, 154), (97, 160), (118, 138)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(171, 70), (29, 154), (118, 138), (163, 117)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(171, 70), (29, 154), (163, 117), (166, 121)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(171, 70), (118, 138), (163, 117), (166, 121)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(171, 70), (163, 117), (166, 121), (226, 127)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
