PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(250, 118)",2.0,"(0, 1)","[(250, 118), (179, 6)]",01 - B,10 - B
"(179, 6)",2.0,"(0, 6)","[(250, 118), (84, 226)]",00 - M,11 - M
"(4, 14)",2.0,"(0, 7)","[(250, 118), (61, 249)]",01 - B,10 - B
"(25, 31)",2.0,"(1, 2)","[(179, 6), (4, 14)]",10 - B,01 - B
"(45, 132)",2.0,"(2, 3)","[(4, 14), (25, 31)]",01 - B,10 - B
"(54, 137)",2.0,"(2, 7)","[(4, 14), (61, 249)]",01 - B,10 - B
"(84, 226)",2.0,"(4, 7)","[(45, 132), (61, 249)]",01 - B,10 - B
"(61, 249)",2.0,"(6, 7)","[(84, 226), (61, 249)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(250, 118), (179, 6), (4, 14)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(250, 118), (179, 6), (25, 31)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(250, 118), (179, 6), (84, 226)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(250, 118), (84, 226), (61, 249)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(179, 6), (4, 14), (25, 31)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(4, 14), (25, 31), (45, 132)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(4, 14), (25, 31), (61, 249)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(4, 14), (45, 132), (61, 249)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(45, 132), (84, 226), (61, 249)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(54, 137), (84, 226), (61, 249)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(250, 118), (179, 6), (4, 14), (25, 31)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(250, 118), (179, 6), (25, 31), (54, 137)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(250, 118), (179, 6), (25, 31), (84, 226)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(250, 118), (179, 6), (54, 137), (84, 226)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(250, 118), (179, 6), (84, 226), (61, 249)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(250, 118), (54, 137), (84, 226), (61, 249)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
