PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(252, 107)",2.0,"(0, 1)","[(252, 107), (4, 3)]",01 - B,10 - B
"(4, 3)",2.0,"(0, 5)","[(252, 107), (245, 108)]",01 - B,10 - B
"(26, 27)",2.0,"(0, 7)","[(252, 107), (149, 252)]",01 - B,10 - B
"(65, 50)",2.0,"(1, 2)","[(4, 3), (26, 27)]",10 - B,01 - B
"(67, 62)",2.0,"(1, 7)","[(4, 3), (149, 252)]",11 - M,00 - M
"(245, 108)",2.0,"(2, 7)","[(26, 27), (149, 252)]",01 - B,10 - B
"(238, 114)",2.0,"(4, 7)","[(67, 62), (149, 252)]",01 - B,10 - B
"(149, 252)",2.0,"(6, 7)","[(238, 114), (149, 252)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(252, 107), (4, 3), (26, 27)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(252, 107), (4, 3), (245, 108)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(252, 107), (245, 108), (238, 114)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(252, 107), (245, 108), (149, 252)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(252, 107), (238, 114), (149, 252)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(4, 3), (26, 27), (65, 50)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(4, 3), (26, 27), (67, 62)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(4, 3), (26, 27), (149, 252)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(26, 27), (67, 62), (149, 252)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(65, 50), (67, 62), (149, 252)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(67, 62), (238, 114), (149, 252)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(245, 108), (238, 114), (149, 252)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(252, 107), (4, 3), (26, 27), (65, 50)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(252, 107), (4, 3), (26, 27), (245, 108)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(252, 107), (4, 3), (245, 108), (238, 114)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(252, 107), (65, 50), (245, 108), (238, 114)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(252, 107), (245, 108), (238, 114), (149, 252)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
