PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(16, 236)",2.0,"(0, 1)","[(16, 236), (254, 97)]",01 - B,10 - B
"(254, 97)",2.0,"(0, 4)","[(16, 236), (24, 224)]",01 - B,10 - B
"(244, 96)",2.0,"(0, 7)","[(16, 236), (2, 19)]",01 - B,10 - B
"(88, 158)",2.0,"(1, 2)","[(254, 97), (244, 96)]",10 - B,01 - B
"(24, 224)",2.0,"(1, 7)","[(254, 97), (2, 19)]",11 - M,00 - M
"(31, 146)",2.0,"(2, 7)","[(244, 96), (2, 19)]",01 - B,10 - B
"(30, 130)",2.0,"(6, 7)","[(30, 130), (2, 19)]",01 - B,10 - B
"(2, 19)",3.0,"(0, 1, 2)","[(16, 236), (254, 97), (244, 96)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(16, 236), (254, 97), (24, 224)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(16, 236), (88, 158), (24, 224)]",001 - I,110 - I
,3.0,"(0, 4, 5)","[(16, 236), (24, 224), (31, 146)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(16, 236), (24, 224), (2, 19)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(16, 236), (30, 130), (2, 19)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(254, 97), (244, 96), (88, 158)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(254, 97), (244, 96), (2, 19)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(244, 96), (30, 130), (2, 19)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(31, 146), (30, 130), (2, 19)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(16, 236), (254, 97), (244, 96), (88, 158)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(16, 236), (254, 97), (244, 96), (24, 224)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(16, 236), (254, 97), (88, 158), (24, 224)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(16, 236), (88, 158), (24, 224), (31, 146)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(16, 236), (24, 224), (31, 146), (30, 130)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 7)","[(16, 236), (24, 224), (31, 146), (2, 19)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(16, 236), (24, 224), (30, 130), (2, 19)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(16, 236), (31, 146), (30, 130), (2, 19)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
