PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(255, 99)",2.0,"(0, 1)","[(255, 99), (231, 16)]",01 - B,10 - B
"(231, 16)",2.0,"(0, 6)","[(255, 99), (158, 147)]",00 - M,11 - M
"(1, 77)",2.0,"(0, 7)","[(255, 99), (87, 239)]",01 - B,10 - B
"(106, 91)",2.0,"(1, 2)","[(231, 16), (1, 77)]",10 - B,01 - B
"(97, 103)",2.0,"(2, 3)","[(1, 77), (106, 91)]",01 - B,10 - B
"(107, 120)",2.0,"(2, 4)","[(1, 77), (97, 103)]",00 - M,11 - M
"(158, 147)",2.0,"(2, 7)","[(1, 77), (87, 239)]",01 - B,10 - B
"(87, 239)",2.0,"(6, 7)","[(158, 147), (87, 239)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(255, 99), (231, 16), (1, 77)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(255, 99), (231, 16), (106, 91)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(255, 99), (231, 16), (158, 147)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(255, 99), (158, 147), (87, 239)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(231, 16), (1, 77), (106, 91)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(1, 77), (106, 91), (97, 103)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(1, 77), (97, 103), (87, 239)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(1, 77), (107, 120), (87, 239)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(1, 77), (158, 147), (87, 239)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(107, 120), (158, 147), (87, 239)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(255, 99), (231, 16), (1, 77), (106, 91)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(255, 99), (231, 16), (106, 91), (97, 103)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(255, 99), (231, 16), (106, 91), (158, 147)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(255, 99), (231, 16), (107, 120), (158, 147)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(255, 99), (231, 16), (158, 147), (87, 239)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(255, 99), (107, 120), (158, 147), (87, 239)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
