PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(6, 70)",2.0,"(0, 1)","[(6, 70), (101, 235)]",01 - B,10 - B
"(101, 235)",2.0,"(0, 5)","[(6, 70), (46, 69)]",01 - B,10 - B
"(174, 118)",2.0,"(0, 7)","[(6, 70), (250, 21)]",01 - B,10 - B
"(108, 97)",2.0,"(1, 2)","[(101, 235), (174, 118)]",10 - B,01 - B
"(58, 77)",2.0,"(1, 7)","[(101, 235), (250, 21)]",11 - M,00 - M
"(46, 69)",2.0,"(2, 7)","[(174, 118), (250, 21)]",01 - B,10 - B
"(199, 46)",2.0,"(6, 7)","[(199, 46), (250, 21)]",01 - B,10 - B
"(250, 21)",3.0,"(0, 1, 2)","[(6, 70), (101, 235), (174, 118)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(6, 70), (101, 235), (108, 97)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(6, 70), (101, 235), (58, 77)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(6, 70), (101, 235), (46, 69)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(6, 70), (58, 77), (46, 69)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(6, 70), (46, 69), (250, 21)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(6, 70), (199, 46), (250, 21)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(101, 235), (174, 118), (108, 97)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(101, 235), (174, 118), (250, 21)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(174, 118), (199, 46), (250, 21)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(46, 69), (199, 46), (250, 21)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(6, 70), (101, 235), (174, 118), (108, 97)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(6, 70), (101, 235), (108, 97), (58, 77)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(6, 70), (101, 235), (58, 77), (46, 69)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(6, 70), (108, 97), (58, 77), (46, 69)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(6, 70), (58, 77), (46, 69), (199, 46)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(6, 70), (58, 77), (46, 69), (250, 21)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(6, 70), (46, 69), (199, 46), (250, 21)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
