PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(236, 35)",2.0,"(0, 1)","[(236, 35), (19, 60)]",01 - B,10 - B
"(19, 60)",2.0,"(0, 5)","[(236, 35), (188, 92)]",01 - B,10 - B
"(83, 103)",2.0,"(0, 7)","[(236, 35), (237, 220)]",01 - B,10 - B
"(145, 94)",2.0,"(1, 2)","[(19, 60), (83, 103)]",10 - B,01 - B
"(161, 89)",2.0,"(1, 7)","[(19, 60), (237, 220)]",11 - M,00 - M
"(188, 92)",2.0,"(2, 7)","[(83, 103), (237, 220)]",01 - B,10 - B
"(176, 145)",2.0,"(6, 7)","[(176, 145), (237, 220)]",01 - B,10 - B
"(237, 220)",3.0,"(0, 1, 2)","[(236, 35), (19, 60), (83, 103)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(236, 35), (19, 60), (161, 89)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(236, 35), (19, 60), (188, 92)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(236, 35), (161, 89), (188, 92)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(236, 35), (188, 92), (237, 220)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(236, 35), (176, 145), (237, 220)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(19, 60), (83, 103), (145, 94)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(19, 60), (83, 103), (176, 145)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(19, 60), (83, 103), (237, 220)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(83, 103), (176, 145), (237, 220)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(188, 92), (176, 145), (237, 220)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(236, 35), (19, 60), (83, 103), (145, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(236, 35), (19, 60), (83, 103), (161, 89)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(236, 35), (19, 60), (145, 94), (161, 89)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(236, 35), (19, 60), (161, 89), (188, 92)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(236, 35), (145, 94), (161, 89), (188, 92)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(236, 35), (161, 89), (188, 92), (237, 220)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(236, 35), (188, 92), (176, 145), (237, 220)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
