PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(12, 169)",2.0,"(0, 1)","[(12, 169), (70, 231)]",01 - B,10 - B
"(70, 231)",2.0,"(0, 7)","[(12, 169), (30, 25)]",01 - B,10 - B
"(243, 220)",2.0,"(1, 2)","[(70, 231), (243, 220)]",10 - B,01 - B
"(166, 196)",2.0,"(2, 3)","[(243, 220), (166, 196)]",01 - B,10 - B
"(145, 186)",2.0,"(2, 7)","[(243, 220), (30, 25)]",01 - B,10 - B
"(154, 185)",2.0,"(5, 7)","[(154, 185), (30, 25)]",01 - B,10 - B
"(84, 175)",2.0,"(6, 7)","[(84, 175), (30, 25)]",01 - B,10 - B
"(30, 25)",3.0,"(0, 1, 2)","[(12, 169), (70, 231), (243, 220)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(12, 169), (70, 231), (84, 175)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(12, 169), (70, 231), (30, 25)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(12, 169), (84, 175), (30, 25)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(70, 231), (243, 220), (166, 196)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(243, 220), (166, 196), (154, 185)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(243, 220), (166, 196), (30, 25)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(243, 220), (154, 185), (30, 25)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(145, 186), (154, 185), (30, 25)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(154, 185), (84, 175), (30, 25)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(12, 169), (70, 231), (243, 220), (166, 196)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(12, 169), (70, 231), (243, 220), (84, 175)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 6)","[(12, 169), (70, 231), (166, 196), (84, 175)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(12, 169), (70, 231), (145, 186), (84, 175)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(12, 169), (70, 231), (84, 175), (30, 25)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(12, 169), (145, 186), (84, 175), (30, 25)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(12, 169), (154, 185), (84, 175), (30, 25)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
