PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(103, 169)",2.0,"(0, 1)","[(103, 169), (121, 175)]",01 - B,10 - B
"(121, 175)",2.0,"(0, 7)","[(103, 169), (38, 76)]",01 - B,10 - B
"(218, 144)",2.0,"(1, 2)","[(121, 175), (218, 144)]",10 - B,01 - B
"(164, 150)",2.0,"(2, 3)","[(218, 144), (164, 150)]",01 - B,10 - B
"(153, 131)",2.0,"(2, 4)","[(218, 144), (153, 131)]",00 - M,11 - M
"(122, 136)",2.0,"(2, 7)","[(218, 144), (38, 76)]",01 - B,10 - B
"(111, 145)",2.0,"(4, 7)","[(153, 131), (38, 76)]",01 - B,10 - B
"(38, 76)",2.0,"(5, 7)","[(122, 136), (38, 76)]",11 - M,00 - M
,2.0,"(6, 7)","[(111, 145), (38, 76)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(103, 169), (121, 175), (218, 144)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(103, 169), (121, 175), (164, 150)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(103, 169), (121, 175), (111, 145)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(103, 169), (121, 175), (38, 76)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(103, 169), (111, 145), (38, 76)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(121, 175), (218, 144), (164, 150)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(218, 144), (164, 150), (153, 131)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(218, 144), (153, 131), (38, 76)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(153, 131), (122, 136), (38, 76)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(122, 136), (111, 145), (38, 76)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(103, 169), (121, 175), (218, 144), (164, 150)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(103, 169), (121, 175), (164, 150), (111, 145)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(103, 169), (121, 175), (122, 136), (111, 145)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(103, 169), (121, 175), (111, 145), (38, 76)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(103, 169), (122, 136), (111, 145), (38, 76)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
