PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(24, 12)",2.0,"(0, 1)","[(24, 12), (67, 255)]",01 - B,10 - B
"(67, 255)",2.0,"(0, 5)","[(24, 12), (142, 96)]",01 - B,10 - B
"(111, 241)",2.0,"(0, 7)","[(24, 12), (232, 99)]",01 - B,10 - B
"(129, 243)",2.0,"(1, 2)","[(67, 255), (111, 241)]",11 - M,00 - M
"(125, 212)",2.0,"(1, 3)","[(67, 255), (129, 243)]",10 - B,01 - B
"(142, 96)",2.0,"(2, 3)","[(111, 241), (129, 243)]",10 - B,01 - B
"(201, 118)",2.0,"(3, 7)","[(129, 243), (232, 99)]",01 - B,10 - B
"(232, 99)",2.0,"(6, 7)","[(201, 118), (232, 99)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(24, 12), (67, 255), (111, 241)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(24, 12), (67, 255), (142, 96)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(24, 12), (142, 96), (201, 118)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(24, 12), (142, 96), (232, 99)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(24, 12), (201, 118), (232, 99)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(67, 255), (111, 241), (129, 243)]",110 - I,001 - I
,3.0,"(2, 3, 4)","[(111, 241), (129, 243), (125, 212)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(111, 241), (129, 243), (232, 99)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(129, 243), (201, 118), (232, 99)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(142, 96), (201, 118), (232, 99)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(24, 12), (67, 255), (111, 241), (129, 243)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(24, 12), (67, 255), (111, 241), (125, 212)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 5)","[(24, 12), (67, 255), (111, 241), (142, 96)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(24, 12), (67, 255), (125, 212), (142, 96)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(24, 12), (67, 255), (142, 96), (201, 118)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(24, 12), (142, 96), (201, 118), (232, 99)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
