PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(157, 202)",2.0,"(0, 1)","[(157, 202), (172, 199)]",01 - B,10 - B
"(172, 199)",2.0,"(0, 6)","[(157, 202), (129, 171)]",00 - M,11 - M
"(193, 182)",2.0,"(0, 7)","[(157, 202), (45, 103)]",01 - B,10 - B
"(184, 172)",2.0,"(1, 2)","[(172, 199), (193, 182)]",10 - B,01 - B
"(169, 184)",2.0,"(2, 3)","[(193, 182), (184, 172)]",01 - B,10 - B
"(211, 53)",2.0,"(2, 5)","[(193, 182), (211, 53)]",00 - M,11 - M
"(129, 171)",2.0,"(3, 5)","[(184, 172), (211, 53)]",10 - B,01 - B
"(45, 103)",2.0,"(5, 7)","[(211, 53), (45, 103)]",01 - B,10 - B
,2.0,"(6, 7)","[(129, 171), (45, 103)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(157, 202), (172, 199), (193, 182)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(157, 202), (172, 199), (169, 184)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(157, 202), (172, 199), (129, 171)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(157, 202), (129, 171), (45, 103)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(172, 199), (193, 182), (184, 172)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(193, 182), (184, 172), (211, 53)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(184, 172), (211, 53), (45, 103)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(211, 53), (129, 171), (45, 103)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(157, 202), (172, 199), (193, 182), (184, 172)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(157, 202), (172, 199), (193, 182), (169, 184)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(157, 202), (172, 199), (169, 184), (129, 171)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(157, 202), (172, 199), (129, 171), (45, 103)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(157, 202), (169, 184), (129, 171), (45, 103)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(157, 202), (211, 53), (129, 171), (45, 103)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
