PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(206, 248)",2.0,"(0, 1)","[(206, 248), (227, 10)]",01 - B,10 - B
"(227, 10)",2.0,"(0, 6)","[(206, 248), (137, 215)]",01 - B,10 - B
"(29, 32)",2.0,"(0, 7)","[(206, 248), (44, 229)]",01 - B,10 - B
"(91, 118)",2.0,"(1, 2)","[(227, 10), (29, 32)]",10 - B,01 - B
"(135, 194)",2.0,"(2, 3)","[(29, 32), (91, 118)]",01 - B,10 - B
"(105, 182)",2.0,"(2, 7)","[(29, 32), (44, 229)]",01 - B,10 - B
"(137, 215)",2.0,"(5, 7)","[(105, 182), (44, 229)]",01 - B,10 - B
"(44, 229)",2.0,"(6, 7)","[(137, 215), (44, 229)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(206, 248), (227, 10), (29, 32)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(206, 248), (227, 10), (91, 118)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(206, 248), (227, 10), (135, 194)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(206, 248), (227, 10), (137, 215)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(206, 248), (135, 194), (137, 215)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(206, 248), (137, 215), (44, 229)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(227, 10), (29, 32), (91, 118)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(29, 32), (91, 118), (44, 229)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(29, 32), (105, 182), (44, 229)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(105, 182), (137, 215), (44, 229)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(206, 248), (227, 10), (29, 32), (91, 118)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(206, 248), (227, 10), (91, 118), (135, 194)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(206, 248), (227, 10), (135, 194), (137, 215)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(206, 248), (135, 194), (105, 182), (137, 215)]",0001 - I,1110 - I
,4.0,"(0, 4, 6, 7)","[(206, 248), (135, 194), (137, 215), (44, 229)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(206, 248), (105, 182), (137, 215), (44, 229)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
