PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(9, 20)",2.0,"(0, 1)","[(9, 20), (21, 49)]",01 - B,10 - B
"(21, 49)",2.0,"(0, 7)","[(9, 20), (246, 6)]",01 - B,10 - B
"(235, 249)",2.0,"(1, 2)","[(21, 49), (235, 249)]",10 - B,01 - B
"(225, 221)",2.0,"(2, 3)","[(235, 249), (225, 221)]",01 - B,10 - B
"(182, 164)",2.0,"(2, 7)","[(235, 249), (246, 6)]",01 - B,10 - B
"(144, 123)",2.0,"(3, 7)","[(225, 221), (246, 6)]",11 - M,00 - M
"(149, 99)",2.0,"(6, 7)","[(149, 99), (246, 6)]",01 - B,10 - B
"(246, 6)",3.0,"(0, 1, 2)","[(9, 20), (21, 49), (235, 249)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(9, 20), (21, 49), (144, 123)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(9, 20), (21, 49), (149, 99)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(9, 20), (21, 49), (246, 6)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(9, 20), (149, 99), (246, 6)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(21, 49), (235, 249), (225, 221)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(235, 249), (225, 221), (182, 164)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(235, 249), (225, 221), (246, 6)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(225, 221), (149, 99), (246, 6)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(182, 164), (149, 99), (246, 6)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(144, 123), (149, 99), (246, 6)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(9, 20), (21, 49), (235, 249), (225, 221)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(9, 20), (21, 49), (235, 249), (144, 123)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(9, 20), (21, 49), (182, 164), (144, 123)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(9, 20), (21, 49), (144, 123), (149, 99)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(9, 20), (21, 49), (149, 99), (246, 6)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(9, 20), (144, 123), (149, 99), (246, 6)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
