PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001110,10110001
"(159, 189)",2.0,"(0, 1)","[(159, 189), (242, 97)]",01 - B,10 - B
"(242, 97)",2.0,"(0, 4)","[(159, 189), (136, 133)]",01 - B,10 - B
"(162, 112)",2.0,"(0, 6)","[(159, 189), (108, 127)]",01 - B,10 - B
"(140, 125)",2.0,"(0, 7)","[(159, 189), (14, 66)]",00 - M,11 - M
"(136, 133)",2.0,"(1, 2)","[(242, 97), (162, 112)]",10 - B,01 - B
"(110, 90)",2.0,"(1, 5)","[(242, 97), (110, 90)]",11 - M,00 - M
"(108, 127)",2.0,"(1, 7)","[(242, 97), (14, 66)]",10 - B,01 - B
"(14, 66)",2.0,"(5, 7)","[(110, 90), (14, 66)]",10 - B,01 - B
,2.0,"(6, 7)","[(108, 127), (14, 66)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(159, 189), (242, 97), (162, 112)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(159, 189), (242, 97), (136, 133)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(159, 189), (140, 125), (136, 133)]",001 - I,110 - I
,3.0,"(0, 4, 6)","[(159, 189), (136, 133), (108, 127)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(159, 189), (108, 127), (14, 66)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(242, 97), (162, 112), (140, 125)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(242, 97), (162, 112), (110, 90)]",101 - I,010 - I
,3.0,"(1, 5, 7)","[(242, 97), (110, 90), (14, 66)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(162, 112), (110, 90), (14, 66)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(110, 90), (108, 127), (14, 66)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(159, 189), (242, 97), (162, 112), (140, 125)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(159, 189), (242, 97), (162, 112), (136, 133)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(159, 189), (242, 97), (140, 125), (136, 133)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(159, 189), (140, 125), (136, 133), (108, 127)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(159, 189), (136, 133), (108, 127), (14, 66)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(159, 189), (110, 90), (108, 127), (14, 66)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
