PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(29, 146)",2.0,"(0, 1)","[(29, 146), (203, 243)]",01 - B,10 - B
"(203, 243)",2.0,"(0, 5)","[(29, 146), (80, 107)]",01 - B,10 - B
"(227, 181)",2.0,"(0, 7)","[(29, 146), (73, 12)]",01 - B,10 - B
"(165, 168)",2.0,"(1, 2)","[(203, 243), (227, 181)]",10 - B,01 - B
"(145, 151)",2.0,"(2, 3)","[(227, 181), (165, 168)]",01 - B,10 - B
"(80, 107)",2.0,"(2, 7)","[(227, 181), (73, 12)]",01 - B,10 - B
"(85, 68)",2.0,"(6, 7)","[(85, 68), (73, 12)]",01 - B,10 - B
"(73, 12)",3.0,"(0, 1, 2)","[(29, 146), (203, 243), (227, 181)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(29, 146), (203, 243), (165, 168)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(29, 146), (203, 243), (80, 107)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(29, 146), (80, 107), (85, 68)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(29, 146), (80, 107), (73, 12)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(29, 146), (85, 68), (73, 12)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(203, 243), (227, 181), (165, 168)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(227, 181), (165, 168), (73, 12)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(227, 181), (85, 68), (73, 12)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(80, 107), (85, 68), (73, 12)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(29, 146), (203, 243), (227, 181), (165, 168)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(29, 146), (203, 243), (165, 168), (145, 151)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(29, 146), (203, 243), (165, 168), (80, 107)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(29, 146), (203, 243), (145, 151), (80, 107)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(29, 146), (203, 243), (80, 107), (85, 68)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(29, 146), (145, 151), (80, 107), (85, 68)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(29, 146), (80, 107), (85, 68), (73, 12)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
