PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(50, 216)",2.0,"(0, 1)","[(50, 216), (125, 142)]",01 - B,10 - B
"(125, 142)",2.0,"(0, 5)","[(50, 216), (59, 185)]",01 - B,10 - B
"(206, 40)",2.0,"(0, 6)","[(50, 216), (55, 174)]",00 - M,11 - M
"(105, 118)",2.0,"(0, 7)","[(50, 216), (54, 108)]",01 - B,10 - B
"(97, 113)",2.0,"(1, 2)","[(125, 142), (206, 40)]",10 - B,01 - B
"(59, 185)",2.0,"(2, 3)","[(206, 40), (105, 118)]",01 - B,10 - B
"(55, 174)",2.0,"(2, 4)","[(206, 40), (97, 113)]",00 - M,11 - M
"(54, 108)",2.0,"(2, 7)","[(206, 40), (54, 108)]",01 - B,10 - B
,2.0,"(4, 7)","[(97, 113), (54, 108)]",01 - B,10 - B
,2.0,"(6, 7)","[(55, 174), (54, 108)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(50, 216), (125, 142), (206, 40)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(50, 216), (125, 142), (59, 185)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(50, 216), (59, 185), (55, 174)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(50, 216), (55, 174), (54, 108)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(125, 142), (206, 40), (105, 118)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(206, 40), (105, 118), (97, 113)]",010 - I,101 - I
,3.0,"(2, 4, 7)","[(206, 40), (97, 113), (54, 108)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(105, 118), (97, 113), (54, 108)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(97, 113), (55, 174), (54, 108)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(59, 185), (55, 174), (54, 108)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(50, 216), (125, 142), (206, 40), (105, 118)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(50, 216), (125, 142), (206, 40), (59, 185)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(50, 216), (125, 142), (59, 185), (55, 174)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(50, 216), (59, 185), (55, 174), (54, 108)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
