PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(184, 208)",2.0,"(0, 1)","[(184, 208), (210, 120)]",01 - B,10 - B
"(210, 120)",2.0,"(0, 5)","[(184, 208), (98, 182)]",01 - B,10 - B
"(45, 48)",2.0,"(0, 7)","[(184, 208), (54, 192)]",01 - B,10 - B
"(121, 153)",2.0,"(1, 2)","[(210, 120), (45, 48)]",10 - B,01 - B
"(101, 173)",2.0,"(2, 3)","[(45, 48), (121, 153)]",01 - B,10 - B
"(98, 182)",2.0,"(2, 6)","[(45, 48), (59, 180)]",00 - M,11 - M
"(59, 180)",2.0,"(2, 7)","[(45, 48), (54, 192)]",01 - B,10 - B
"(54, 192)",2.0,"(6, 7)","[(59, 180), (54, 192)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(184, 208), (210, 120), (45, 48)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(184, 208), (210, 120), (121, 153)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(184, 208), (210, 120), (98, 182)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(184, 208), (101, 173), (98, 182)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(184, 208), (98, 182), (54, 192)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(184, 208), (59, 180), (54, 192)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(210, 120), (45, 48), (121, 153)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(45, 48), (121, 153), (59, 180)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(45, 48), (59, 180), (54, 192)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(98, 182), (59, 180), (54, 192)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(184, 208), (210, 120), (45, 48), (121, 153)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(184, 208), (210, 120), (121, 153), (101, 173)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(184, 208), (210, 120), (121, 153), (98, 182)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(184, 208), (210, 120), (101, 173), (98, 182)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(184, 208), (101, 173), (98, 182), (54, 192)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(184, 208), (98, 182), (59, 180), (54, 192)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
