PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(239, 134)",2.0,"(0, 1)","[(239, 134), (16, 27)]",01 - B,10 - B
"(16, 27)",2.0,"(0, 4)","[(239, 134), (167, 148)]",01 - B,10 - B
"(62, 151)",2.0,"(0, 7)","[(239, 134), (27, 229)]",01 - B,10 - B
"(88, 155)",2.0,"(1, 2)","[(16, 27), (62, 151)]",10 - B,01 - B
"(167, 148)",2.0,"(1, 5)","[(16, 27), (33, 184)]",10 - B,01 - B
"(33, 184)",2.0,"(1, 7)","[(16, 27), (27, 229)]",11 - M,00 - M
"(117, 172)",2.0,"(5, 7)","[(33, 184), (27, 229)]",01 - B,10 - B
"(27, 229)",2.0,"(6, 7)","[(117, 172), (27, 229)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(239, 134), (16, 27), (62, 151)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(239, 134), (16, 27), (167, 148)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(239, 134), (167, 148), (117, 172)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(239, 134), (167, 148), (27, 229)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(239, 134), (117, 172), (27, 229)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(16, 27), (62, 151), (88, 155)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(16, 27), (62, 151), (33, 184)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(16, 27), (33, 184), (27, 229)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(62, 151), (33, 184), (27, 229)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(33, 184), (117, 172), (27, 229)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(239, 134), (16, 27), (62, 151), (88, 155)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(239, 134), (16, 27), (62, 151), (167, 148)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(239, 134), (16, 27), (88, 155), (167, 148)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(239, 134), (16, 27), (167, 148), (117, 172)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(239, 134), (88, 155), (167, 148), (117, 172)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(239, 134), (167, 148), (117, 172), (27, 229)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(239, 134), (33, 184), (117, 172), (27, 229)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
