PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(44, 244)",2.0,"(0, 1)","[(44, 244), (76, 250)]",01 - B,10 - B
"(76, 250)",2.0,"(0, 6)","[(44, 244), (51, 197)]",00 - M,11 - M
"(212, 242)",2.0,"(0, 7)","[(44, 244), (47, 6)]",01 - B,10 - B
"(195, 234)",2.0,"(1, 2)","[(76, 250), (212, 242)]",10 - B,01 - B
"(127, 233)",2.0,"(2, 3)","[(212, 242), (195, 234)]",01 - B,10 - B
"(78, 236)",2.0,"(2, 7)","[(212, 242), (47, 6)]",01 - B,10 - B
"(51, 197)",2.0,"(3, 7)","[(195, 234), (47, 6)]",11 - M,00 - M
"(47, 6)",2.0,"(6, 7)","[(51, 197), (47, 6)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(44, 244), (76, 250), (212, 242)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(44, 244), (76, 250), (78, 236)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(44, 244), (76, 250), (51, 197)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(44, 244), (51, 197), (47, 6)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(76, 250), (212, 242), (195, 234)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(212, 242), (195, 234), (127, 233)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(212, 242), (195, 234), (47, 6)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(195, 234), (51, 197), (47, 6)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(127, 233), (51, 197), (47, 6)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(78, 236), (51, 197), (47, 6)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(44, 244), (76, 250), (212, 242), (195, 234)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(44, 244), (76, 250), (212, 242), (78, 236)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(44, 244), (76, 250), (127, 233), (78, 236)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(44, 244), (76, 250), (78, 236), (51, 197)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(44, 244), (76, 250), (51, 197), (47, 6)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(44, 244), (78, 236), (51, 197), (47, 6)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
