PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(243, 102)",2.0,"(0, 1)","[(243, 102), (65, 36)]",01 - B,10 - B
"(65, 36)",2.0,"(0, 4)","[(243, 102), (123, 127)]",00 - M,11 - M
"(39, 136)",2.0,"(0, 6)","[(243, 102), (126, 145)]",01 - B,10 - B
"(112, 126)",2.0,"(0, 7)","[(243, 102), (12, 219)]",01 - B,10 - B
"(123, 127)",2.0,"(1, 2)","[(65, 36), (39, 136)]",10 - B,01 - B
"(74, 142)",2.0,"(1, 7)","[(65, 36), (12, 219)]",11 - M,00 - M
"(126, 145)",2.0,"(2, 7)","[(39, 136), (12, 219)]",01 - B,10 - B
"(12, 219)",2.0,"(5, 7)","[(74, 142), (12, 219)]",01 - B,10 - B
,2.0,"(6, 7)","[(126, 145), (12, 219)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(243, 102), (65, 36), (39, 136)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(243, 102), (65, 36), (112, 126)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(243, 102), (65, 36), (123, 127)]",010 - I,101 - I
,3.0,"(0, 4, 6)","[(243, 102), (123, 127), (126, 145)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(243, 102), (126, 145), (12, 219)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(65, 36), (39, 136), (112, 126)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(65, 36), (39, 136), (74, 142)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(65, 36), (39, 136), (12, 219)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(39, 136), (74, 142), (12, 219)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(74, 142), (126, 145), (12, 219)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(243, 102), (65, 36), (39, 136), (112, 126)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(243, 102), (65, 36), (112, 126), (123, 127)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(243, 102), (65, 36), (123, 127), (126, 145)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(243, 102), (112, 126), (123, 127), (126, 145)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(243, 102), (123, 127), (126, 145), (12, 219)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(243, 102), (74, 142), (126, 145), (12, 219)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
