PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(91, 238)",2.0,"(0, 1)","[(91, 238), (187, 248)]",01 - B,10 - B
"(187, 248)",2.0,"(0, 4)","[(91, 238), (106, 204)]",00 - M,11 - M
"(173, 208)",2.0,"(0, 5)","[(91, 238), (62, 176)]",01 - B,10 - B
"(227, 7)",2.0,"(0, 7)","[(91, 238), (29, 150)]",01 - B,10 - B
"(106, 204)",2.0,"(1, 2)","[(187, 248), (173, 208)]",11 - M,00 - M
"(62, 176)",2.0,"(1, 3)","[(187, 248), (227, 7)]",10 - B,01 - B
"(40, 152)",2.0,"(2, 3)","[(173, 208), (227, 7)]",10 - B,01 - B
"(29, 150)",2.0,"(3, 6)","[(227, 7), (40, 152)]",00 - M,11 - M
,2.0,"(3, 7)","[(227, 7), (29, 150)]",01 - B,10 - B
,2.0,"(6, 7)","[(40, 152), (29, 150)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(91, 238), (187, 248), (173, 208)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(91, 238), (187, 248), (106, 204)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(91, 238), (106, 204), (62, 176)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(91, 238), (62, 176), (29, 150)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(91, 238), (40, 152), (29, 150)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(187, 248), (173, 208), (227, 7)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(173, 208), (227, 7), (40, 152)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(227, 7), (40, 152), (29, 150)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(62, 176), (40, 152), (29, 150)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(91, 238), (187, 248), (173, 208), (227, 7)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(91, 238), (187, 248), (173, 208), (106, 204)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(91, 238), (187, 248), (106, 204), (62, 176)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(91, 238), (106, 204), (62, 176), (29, 150)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(91, 238), (62, 176), (40, 152), (29, 150)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
