PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(10, 10)",2.0,"(0, 1)","[(10, 10), (20, 251)]",01 - B,10 - B
"(20, 251)",2.0,"(0, 4)","[(10, 10), (19, 19)]",01 - B,10 - B
"(56, 207)",2.0,"(0, 7)","[(10, 10), (246, 2)]",01 - B,10 - B
"(65, 183)",2.0,"(1, 2)","[(20, 251), (56, 207)]",10 - B,01 - B
"(19, 19)",2.0,"(1, 7)","[(20, 251), (246, 2)]",11 - M,00 - M
"(158, 26)",2.0,"(2, 7)","[(56, 207), (246, 2)]",01 - B,10 - B
"(157, 12)",2.0,"(5, 7)","[(158, 26), (246, 2)]",11 - M,00 - M
"(246, 2)",2.0,"(6, 7)","[(157, 12), (246, 2)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(10, 10), (20, 251), (56, 207)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(10, 10), (20, 251), (19, 19)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(10, 10), (19, 19), (157, 12)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(10, 10), (19, 19), (246, 2)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(10, 10), (157, 12), (246, 2)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(20, 251), (56, 207), (65, 183)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(20, 251), (56, 207), (246, 2)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(56, 207), (65, 183), (246, 2)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(56, 207), (158, 26), (246, 2)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(158, 26), (157, 12), (246, 2)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(10, 10), (20, 251), (56, 207), (65, 183)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(10, 10), (20, 251), (56, 207), (19, 19)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(10, 10), (20, 251), (65, 183), (19, 19)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(10, 10), (20, 251), (19, 19), (157, 12)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(10, 10), (19, 19), (158, 26), (157, 12)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(10, 10), (19, 19), (157, 12), (246, 2)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(10, 10), (158, 26), (157, 12), (246, 2)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
