PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(2, 120)",2.0,"(0, 1)","[(2, 120), (254, 219)]",01 - B,10 - B
"(254, 219)",2.0,"(0, 3)","[(2, 120), (40, 127)]",01 - B,10 - B
"(141, 154)",2.0,"(0, 6)","[(2, 120), (6, 93)]",01 - B,10 - B
"(40, 127)",2.0,"(0, 7)","[(2, 120), (3, 36)]",00 - M,11 - M
"(58, 125)",2.0,"(1, 2)","[(254, 219), (141, 154)]",10 - B,01 - B
"(71, 90)",2.0,"(1, 5)","[(254, 219), (71, 90)]",11 - M,00 - M
"(6, 93)",2.0,"(1, 7)","[(254, 219), (3, 36)]",10 - B,01 - B
"(3, 36)",2.0,"(5, 7)","[(71, 90), (3, 36)]",10 - B,01 - B
,2.0,"(6, 7)","[(6, 93), (3, 36)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(2, 120), (254, 219), (141, 154)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(2, 120), (254, 219), (40, 127)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(2, 120), (40, 127), (58, 125)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(2, 120), (40, 127), (6, 93)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(2, 120), (6, 93), (3, 36)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(254, 219), (141, 154), (40, 127)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(254, 219), (141, 154), (58, 125)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(254, 219), (141, 154), (71, 90)]",101 - I,010 - I
,3.0,"(1, 5, 7)","[(254, 219), (71, 90), (3, 36)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(141, 154), (71, 90), (3, 36)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(71, 90), (6, 93), (3, 36)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(2, 120), (254, 219), (141, 154), (40, 127)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(2, 120), (254, 219), (40, 127), (58, 125)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(2, 120), (40, 127), (58, 125), (6, 93)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(2, 120), (40, 127), (6, 93), (3, 36)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(2, 120), (71, 90), (6, 93), (3, 36)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
