PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(167, 228)",2.0,"(0, 1)","[(167, 228), (181, 37)]",01 - B,10 - B
"(181, 37)",2.0,"(0, 5)","[(167, 228), (113, 158)]",01 - B,10 - B
"(74, 27)",2.0,"(0, 7)","[(167, 228), (81, 140)]",01 - B,10 - B
"(96, 112)",2.0,"(1, 2)","[(181, 37), (74, 27)]",10 - B,01 - B
"(98, 133)",2.0,"(2, 3)","[(74, 27), (96, 112)]",01 - B,10 - B
"(113, 158)",2.0,"(2, 6)","[(74, 27), (85, 127)]",00 - M,11 - M
"(85, 127)",2.0,"(2, 7)","[(74, 27), (81, 140)]",01 - B,10 - B
"(81, 140)",2.0,"(6, 7)","[(85, 127), (81, 140)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(167, 228), (181, 37), (74, 27)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(167, 228), (181, 37), (113, 158)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(167, 228), (98, 133), (113, 158)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(167, 228), (113, 158), (81, 140)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(167, 228), (85, 127), (81, 140)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(181, 37), (74, 27), (96, 112)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(74, 27), (96, 112), (85, 127)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(74, 27), (85, 127), (81, 140)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(98, 133), (85, 127), (81, 140)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(113, 158), (85, 127), (81, 140)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(167, 228), (181, 37), (74, 27), (96, 112)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(167, 228), (181, 37), (74, 27), (113, 158)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(167, 228), (181, 37), (96, 112), (113, 158)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(167, 228), (181, 37), (98, 133), (113, 158)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(167, 228), (98, 133), (113, 158), (81, 140)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(167, 228), (113, 158), (85, 127), (81, 140)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
