PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(12, 172)",2.0,"(0, 1)","[(12, 172), (146, 206)]",01 - B,10 - B
"(146, 206)",2.0,"(0, 2)","[(12, 172), (142, 202)]",00 - M,11 - M
"(142, 202)",2.0,"(0, 5)","[(12, 172), (137, 157)]",01 - B,10 - B
"(153, 190)",2.0,"(0, 6)","[(12, 172), (138, 126)]",01 - B,10 - B
"(145, 168)",2.0,"(0, 7)","[(12, 172), (243, 50)]",00 - M,11 - M
"(137, 157)",2.0,"(1, 2)","[(146, 206), (142, 202)]",10 - B,01 - B
"(138, 126)",2.0,"(1, 3)","[(146, 206), (153, 190)]",11 - M,00 - M
"(243, 50)",2.0,"(1, 7)","[(146, 206), (243, 50)]",10 - B,01 - B
,2.0,"(3, 7)","[(153, 190), (243, 50)]",10 - B,01 - B
,2.0,"(6, 7)","[(138, 126), (243, 50)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(12, 172), (146, 206), (142, 202)]",010 - I,101 - I
,3.0,"(0, 2, 5)","[(12, 172), (142, 202), (137, 157)]",001 - I,110 - I
,3.0,"(0, 5, 6)","[(12, 172), (137, 157), (138, 126)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(12, 172), (138, 126), (243, 50)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(146, 206), (142, 202), (153, 190)]",101 - I,010 - I
,3.0,"(1, 3, 7)","[(146, 206), (153, 190), (243, 50)]",110 - I,001 - I
,3.0,"(3, 4, 7)","[(153, 190), (145, 168), (243, 50)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(153, 190), (138, 126), (243, 50)]",110 - I,001 - I
,3.0,"(4, 6, 7)","[(145, 168), (138, 126), (243, 50)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(137, 157), (138, 126), (243, 50)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(12, 172), (146, 206), (142, 202), (153, 190)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(12, 172), (146, 206), (142, 202), (137, 157)]",0101 - B,1010 - B
,4.0,"(0, 2, 5, 6)","[(12, 172), (142, 202), (137, 157), (138, 126)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(12, 172), (145, 168), (137, 157), (138, 126)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(12, 172), (137, 157), (138, 126), (243, 50)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
