PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(109, 169)",2.0,"(0, 1)","[(109, 169), (153, 162)]",01 - B,10 - B
"(153, 162)",2.0,"(0, 6)","[(109, 169), (99, 129)]",01 - B,10 - B
"(163, 152)",2.0,"(0, 7)","[(109, 169), (39, 86)]",00 - M,11 - M
"(216, 128)",2.0,"(1, 2)","[(153, 162), (163, 152)]",10 - B,01 - B
"(166, 124)",2.0,"(1, 3)","[(153, 162), (216, 128)]",11 - M,00 - M
"(152, 132)",2.0,"(2, 3)","[(163, 152), (216, 128)]",01 - B,10 - B
"(99, 129)",2.0,"(3, 4)","[(216, 128), (166, 124)]",10 - B,01 - B
"(39, 86)",2.0,"(3, 7)","[(216, 128), (39, 86)]",10 - B,01 - B
,2.0,"(4, 7)","[(166, 124), (39, 86)]",00 - M,11 - M
,2.0,"(6, 7)","[(99, 129), (39, 86)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(109, 169), (153, 162), (163, 152)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(109, 169), (153, 162), (99, 129)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(109, 169), (99, 129), (39, 86)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(153, 162), (163, 152), (216, 128)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(163, 152), (216, 128), (166, 124)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(216, 128), (166, 124), (152, 132)]",101 - I,010 - I
,3.0,"(3, 4, 7)","[(216, 128), (166, 124), (39, 86)]",100 - I,011 - I
,3.0,"(4, 6, 7)","[(166, 124), (99, 129), (39, 86)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(152, 132), (99, 129), (39, 86)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(109, 169), (153, 162), (163, 152), (216, 128)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(109, 169), (153, 162), (163, 152), (152, 132)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(109, 169), (153, 162), (163, 152), (99, 129)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(109, 169), (153, 162), (99, 129), (39, 86)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(109, 169), (152, 132), (99, 129), (39, 86)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
