PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(28, 171)",2.0,"(0, 1)","[(28, 171), (202, 220)]",01 - B,10 - B
"(202, 220)",2.0,"(0, 6)","[(28, 171), (60, 153)]",01 - B,10 - B
"(188, 195)",2.0,"(0, 7)","[(28, 171), (66, 36)]",00 - M,11 - M
"(227, 175)",2.0,"(1, 2)","[(202, 220), (188, 195)]",10 - B,01 - B
"(126, 158)",2.0,"(1, 3)","[(202, 220), (227, 175)]",11 - M,00 - M
"(129, 145)",2.0,"(2, 3)","[(188, 195), (227, 175)]",01 - B,10 - B
"(60, 153)",2.0,"(3, 7)","[(227, 175), (66, 36)]",10 - B,01 - B
"(66, 36)",2.0,"(5, 7)","[(129, 145), (66, 36)]",10 - B,01 - B
,2.0,"(6, 7)","[(60, 153), (66, 36)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(28, 171), (202, 220), (188, 195)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(28, 171), (202, 220), (60, 153)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(28, 171), (126, 158), (60, 153)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(28, 171), (60, 153), (66, 36)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(202, 220), (188, 195), (227, 175)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(188, 195), (227, 175), (66, 36)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(227, 175), (129, 145), (66, 36)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(126, 158), (129, 145), (66, 36)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(129, 145), (60, 153), (66, 36)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(28, 171), (202, 220), (188, 195), (227, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(28, 171), (202, 220), (188, 195), (60, 153)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(28, 171), (202, 220), (126, 158), (60, 153)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(28, 171), (126, 158), (129, 145), (60, 153)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(28, 171), (126, 158), (60, 153), (66, 36)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(28, 171), (129, 145), (60, 153), (66, 36)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
