PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(88, 245)",2.0,"(0, 1)","[(88, 245), (241, 84)]",01 - B,10 - B
"(241, 84)",2.0,"(0, 4)","[(88, 245), (86, 237)]",01 - B,10 - B
"(153, 104)",2.0,"(0, 7)","[(88, 245), (15, 231)]",01 - B,10 - B
"(159, 11)",2.0,"(1, 2)","[(241, 84), (153, 104)]",10 - B,01 - B
"(86, 237)",2.0,"(1, 3)","[(241, 84), (159, 11)]",11 - M,00 - M
"(65, 217)",2.0,"(2, 3)","[(153, 104), (159, 11)]",01 - B,10 - B
"(38, 200)",2.0,"(3, 6)","[(159, 11), (38, 200)]",10 - B,01 - B
"(15, 231)",2.0,"(3, 7)","[(159, 11), (15, 231)]",11 - M,00 - M
,2.0,"(6, 7)","[(38, 200), (15, 231)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(88, 245), (241, 84), (153, 104)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(88, 245), (241, 84), (86, 237)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(88, 245), (86, 237), (65, 217)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(88, 245), (86, 237), (15, 231)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(88, 245), (38, 200), (15, 231)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(241, 84), (153, 104), (159, 11)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(153, 104), (159, 11), (38, 200)]",010 - I,101 - I
,3.0,"(3, 6, 7)","[(159, 11), (38, 200), (15, 231)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(65, 217), (38, 200), (15, 231)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(88, 245), (241, 84), (153, 104), (159, 11)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(88, 245), (241, 84), (153, 104), (86, 237)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(88, 245), (241, 84), (86, 237), (65, 217)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 7)","[(88, 245), (86, 237), (65, 217), (15, 231)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(88, 245), (86, 237), (38, 200), (15, 231)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(88, 245), (65, 217), (38, 200), (15, 231)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
