PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(114, 173)",2.0,"(0, 1)","[(114, 173), (151, 169)]",01 - B,10 - B
"(151, 169)",2.0,"(0, 4)","[(114, 173), (116, 164)]",01 - B,10 - B
"(217, 105)",2.0,"(0, 7)","[(114, 173), (13, 83)]",01 - B,10 - B
"(150, 137)",2.0,"(1, 2)","[(151, 169), (217, 105)]",10 - B,01 - B
"(116, 164)",2.0,"(2, 3)","[(217, 105), (150, 137)]",01 - B,10 - B
"(75, 114)",2.0,"(2, 7)","[(217, 105), (13, 83)]",01 - B,10 - B
"(80, 130)",2.0,"(5, 7)","[(75, 114), (13, 83)]",01 - B,10 - B
"(13, 83)",2.0,"(6, 7)","[(80, 130), (13, 83)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(114, 173), (151, 169), (217, 105)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(114, 173), (151, 169), (116, 164)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(114, 173), (116, 164), (80, 130)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(114, 173), (116, 164), (13, 83)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(114, 173), (80, 130), (13, 83)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(151, 169), (217, 105), (150, 137)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(217, 105), (150, 137), (75, 114)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(217, 105), (150, 137), (13, 83)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(217, 105), (75, 114), (13, 83)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(75, 114), (80, 130), (13, 83)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(114, 173), (151, 169), (217, 105), (150, 137)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(114, 173), (151, 169), (217, 105), (116, 164)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(114, 173), (151, 169), (150, 137), (116, 164)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(114, 173), (151, 169), (116, 164), (80, 130)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(114, 173), (116, 164), (80, 130), (13, 83)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(114, 173), (75, 114), (80, 130), (13, 83)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
