PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(206, 153)",2.0,"(0, 1)","[(206, 153), (75, 14)]",01 - B,10 - B
"(75, 14)",2.0,"(0, 3)","[(206, 153), (156, 159)]",01 - B,10 - B
"(62, 161)",2.0,"(0, 6)","[(206, 153), (117, 193)]",00 - M,11 - M
"(156, 159)",2.0,"(0, 7)","[(206, 153), (50, 241)]",01 - B,10 - B
"(90, 173)",2.0,"(1, 2)","[(75, 14), (62, 161)]",10 - B,01 - B
"(104, 190)",2.0,"(1, 7)","[(75, 14), (50, 241)]",11 - M,00 - M
"(117, 193)",2.0,"(2, 7)","[(62, 161), (50, 241)]",01 - B,10 - B
"(50, 241)",2.0,"(5, 7)","[(104, 190), (50, 241)]",11 - M,00 - M
,2.0,"(6, 7)","[(117, 193), (50, 241)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(206, 153), (75, 14), (62, 161)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(206, 153), (75, 14), (156, 159)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(206, 153), (156, 159), (117, 193)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(206, 153), (117, 193), (50, 241)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(75, 14), (62, 161), (156, 159)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(75, 14), (62, 161), (90, 173)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(75, 14), (62, 161), (50, 241)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(62, 161), (90, 173), (50, 241)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(62, 161), (104, 190), (50, 241)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(104, 190), (117, 193), (50, 241)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(206, 153), (75, 14), (62, 161), (156, 159)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(206, 153), (75, 14), (156, 159), (90, 173)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(206, 153), (75, 14), (156, 159), (117, 193)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(206, 153), (156, 159), (104, 190), (117, 193)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(206, 153), (156, 159), (117, 193), (50, 241)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(206, 153), (104, 190), (117, 193), (50, 241)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
