PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(96, 229)",2.0,"(0, 1)","[(96, 229), (238, 49)]",01 - B,10 - B
"(238, 49)",2.0,"(0, 4)","[(96, 229), (120, 161)]",01 - B,10 - B
"(189, 75)",2.0,"(0, 6)","[(96, 229), (94, 168)]",00 - M,11 - M
"(151, 104)",2.0,"(0, 7)","[(96, 229), (4, 20)]",01 - B,10 - B
"(120, 161)",2.0,"(1, 2)","[(238, 49), (189, 75)]",10 - B,01 - B
"(116, 45)",2.0,"(1, 5)","[(238, 49), (116, 45)]",10 - B,01 - B
"(94, 168)",2.0,"(1, 7)","[(238, 49), (4, 20)]",11 - M,00 - M
"(4, 20)",2.0,"(5, 7)","[(116, 45), (4, 20)]",01 - B,10 - B
,2.0,"(6, 7)","[(94, 168), (4, 20)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(96, 229), (238, 49), (189, 75)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(96, 229), (238, 49), (120, 161)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(96, 229), (120, 161), (94, 168)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(96, 229), (94, 168), (4, 20)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(238, 49), (189, 75), (151, 104)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(238, 49), (189, 75), (116, 45)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(238, 49), (116, 45), (4, 20)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(189, 75), (116, 45), (4, 20)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(151, 104), (116, 45), (4, 20)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(116, 45), (94, 168), (4, 20)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(96, 229), (238, 49), (189, 75), (151, 104)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(96, 229), (238, 49), (189, 75), (120, 161)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(96, 229), (238, 49), (120, 161), (94, 168)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(96, 229), (151, 104), (120, 161), (94, 168)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(96, 229), (120, 161), (94, 168), (4, 20)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(96, 229), (116, 45), (94, 168), (4, 20)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
