PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(14, 54)",2.0,"(0, 1)","[(14, 54), (153, 190)]",01 - B,10 - B
"(153, 190)",2.0,"(0, 6)","[(14, 54), (39, 59)]",01 - B,10 - B
"(229, 232)",2.0,"(0, 7)","[(14, 54), (53, 24)]",00 - M,11 - M
"(204, 206)",2.0,"(1, 2)","[(153, 190), (229, 232)]",10 - B,01 - B
"(175, 158)",2.0,"(2, 3)","[(229, 232), (204, 206)]",01 - B,10 - B
"(241, 188)",2.0,"(2, 5)","[(229, 232), (241, 188)]",01 - B,10 - B
"(39, 59)",2.0,"(4, 5)","[(175, 158), (241, 188)]",01 - B,10 - B
"(53, 24)",2.0,"(5, 7)","[(241, 188), (53, 24)]",10 - B,01 - B
,2.0,"(6, 7)","[(39, 59), (53, 24)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(14, 54), (153, 190), (229, 232)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(14, 54), (153, 190), (39, 59)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(14, 54), (39, 59), (53, 24)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(153, 190), (229, 232), (204, 206)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(229, 232), (204, 206), (241, 188)]",011 - I,100 - I
,3.0,"(2, 4, 5)","[(229, 232), (175, 158), (241, 188)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(175, 158), (241, 188), (53, 24)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(241, 188), (39, 59), (53, 24)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(14, 54), (153, 190), (229, 232), (204, 206)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(14, 54), (153, 190), (229, 232), (39, 59)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(14, 54), (153, 190), (204, 206), (39, 59)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(14, 54), (153, 190), (39, 59), (53, 24)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(14, 54), (175, 158), (39, 59), (53, 24)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(14, 54), (241, 188), (39, 59), (53, 24)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
