PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(63, 232)",2.0,"(0, 1)","[(63, 232), (104, 244)]",01 - B,10 - B
"(104, 244)",2.0,"(0, 5)","[(63, 232), (61, 187)]",01 - B,10 - B
"(254, 71)",2.0,"(0, 7)","[(63, 232), (7, 22)]",01 - B,10 - B
"(172, 127)",2.0,"(1, 2)","[(104, 244), (254, 71)]",10 - B,01 - B
"(78, 206)",2.0,"(2, 3)","[(254, 71), (172, 127)]",01 - B,10 - B
"(61, 187)",2.0,"(2, 7)","[(254, 71), (7, 22)]",01 - B,10 - B
"(27, 44)",2.0,"(6, 7)","[(27, 44), (7, 22)]",01 - B,10 - B
"(7, 22)",3.0,"(0, 1, 2)","[(63, 232), (104, 244), (254, 71)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(63, 232), (104, 244), (78, 206)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(63, 232), (104, 244), (61, 187)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(63, 232), (78, 206), (61, 187)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(63, 232), (61, 187), (7, 22)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(63, 232), (27, 44), (7, 22)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(104, 244), (254, 71), (172, 127)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(254, 71), (172, 127), (27, 44)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(254, 71), (172, 127), (7, 22)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(254, 71), (27, 44), (7, 22)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(61, 187), (27, 44), (7, 22)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(63, 232), (104, 244), (254, 71), (172, 127)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(63, 232), (104, 244), (254, 71), (78, 206)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(63, 232), (104, 244), (172, 127), (78, 206)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(63, 232), (104, 244), (78, 206), (61, 187)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(63, 232), (78, 206), (61, 187), (7, 22)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(63, 232), (61, 187), (27, 44), (7, 22)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
